Datetime_Kyiv,Trend_%,Close_Price,Signal_Triggered,Direction,NY_Sweep_Asia_Low,Outcome,Entry,SL,TP,NY_Sweep_Asia_High
2020-02-27 16:00:00,50.0,1.28823,Yes,Long,1.0,Win,1.28823,0,0,
2020-03-03 17:00:00,25.0,1.28169,Yes,Short,,Loss,1.28169,0,0,1.0
2020-03-05 22:00:00,50.0,1.29607,Yes,Short,,Win,1.29607,0,0,1.0
2020-03-09 15:00:00,50.9,1.30999,Yes,Short,,Win,1.30999,0,0,1.0
2020-03-10 22:00:00,65.8,1.29017,Yes,Long,1.0,Win,1.29017,0,0,
2020-03-11 21:00:00,44.3,1.28049,Yes,Long,1.0,Win,1.28049,0,0,
2020-03-12 17:00:00,12.5,1.25394,Yes,Long,1.0,Win,1.25394,0,0,
2020-03-16 15:00:00,0.0,1.22664,Yes,Long,1.0,Win,1.22664,0,0,
2020-03-17 15:00:00,0.0,1.2048,Yes,Long,1.0,Win,1.2048,0,0,
2020-03-18 18:00:00,0.0,1.15447,Yes,Long,1.0,Win,1.15447,0,0,
2020-03-23 17:00:00,50.0,1.1489,Yes,Long,1.0,Win,1.1489,0,0,
2020-03-24 18:00:00,0.0,1.1761,Yes,Short,,Loss,1.1761,0,0,1.0
2020-03-25 15:00:00,0.0,1.17671,Yes,Long,1.0,Win,1.17671,0,0,
2020-03-26 21:00:00,50.0,1.22263,Yes,Short,,Loss,1.22263,0,0,1.0
2020-03-27 17:00:00,50.0,1.23577,Yes,Short,,Loss,1.23577,0,0,1.0
2020-03-30 21:00:00,58.1,1.23762,Yes,Long,1.0,Loss,1.23762,0,0,
2020-03-31 18:00:00,25.6,1.24039,Yes,Short,,Win,1.24039,0,0,1.0
2020-04-01 16:00:00,68.0,1.23841,Yes,Long,1.0,Loss,1.23841,0,0,
2020-04-02 17:00:00,67.7,1.23681,Yes,Long,1.0,Win,1.23681,0,0,
2020-04-03 16:00:00,91.2,1.2251,Yes,Long,1.0,Win,1.2251,0,0,
2020-04-07 15:00:00,17.8,1.23471,Yes,Short,,Win,1.23471,0,0,1.0
2020-04-08 19:00:00,54.2,1.23922,Yes,Short,,Win,1.23922,0,0,1.0
2020-04-09 21:00:00,50.0,1.24808,Yes,Short,,Win,1.24808,0,0,1.0
2020-04-10 19:00:00,50.0,1.24814,Yes,Short,,Win,1.24814,0,0,1.0
2020-04-13 19:00:00,56.8,1.25156,Yes,Short,,Loss,1.25156,0,0,1.0
2020-04-14 21:00:00,68.3,1.26432,Yes,Short,,Win,1.26432,0,0,1.0
2020-04-16 18:00:00,62.7,1.24501,Yes,Long,1.0,Win,1.24501,0,0,
2020-04-17 18:00:00,62.0,1.25046,Yes,Long,1.0,Loss,1.25046,0,0,
2020-04-20 16:00:00,25.6,1.24386,Yes,Long,1.0,Loss,1.24386,0,0,
2020-04-21 16:00:00,33.4,1.22769,Yes,Long,1.0,Win,1.22769,0,0,
2020-04-22 19:00:00,25.0,1.23299,Yes,Short,,Win,1.23299,0,0,1.0
2020-04-23 18:00:00,25.0,1.23863,Yes,Short,,Win,1.23863,0,0,1.0
2020-04-24 15:00:00,50.0,1.23478,Yes,Short,,Loss,1.23478,0,0,1.0
2020-04-30 18:00:00,0.0,1.26119,Yes,Short,,Win,1.26119,0,0,1.0
2020-05-01 22:00:00,38.6,1.24846,Yes,Long,1.0,Loss,1.24846,0,0,
2020-05-05 16:00:00,80.4,1.24541,Yes,Short,,Win,1.24541,0,0,1.0
2020-05-07 17:00:00,1.9,1.22913,Yes,Long,1.0,Win,1.22913,0,0,
2020-05-08 16:00:00,0.0,1.23713,Yes,Long,1.0,Win,1.23713,0,0,
2020-05-11 19:00:00,25.0,1.23279,Yes,Long,1.0,Win,1.23279,0,0,
2020-05-13 20:00:00,0.0,1.22263,Yes,Long,1.0,Win,1.22263,0,0,
2020-05-18 17:00:00,0.0,1.21891,Yes,Short,,Loss,1.21891,0,0,1.0
2020-05-19 18:00:00,0.0,1.22517,Yes,Short,,Win,1.22517,0,0,1.0
2020-05-20 17:00:00,50.0,1.22706,Yes,Short,,Win,1.22706,0,0,1.0
2020-05-21 21:00:00,0.0,1.22375,Yes,Short,,Win,1.22375,0,0,1.0
2020-05-25 17:00:00,25.0,1.21947,Yes,Short,,Win,1.21947,0,0,1.0
2020-05-26 15:00:00,50.0,1.23379,Yes,Short,,Win,1.23379,0,0,1.0
2020-05-27 17:00:00,60.0,1.22573,Yes,Long,1.0,Win,1.22573,0,0,
2020-05-28 18:00:00,40.2,1.23195,Yes,Short,,Win,1.23195,0,0,1.0
2020-05-29 15:00:00,46.7,1.23647,Yes,Short,,Win,1.23647,0,0,1.0
2020-06-01 23:00:00,72.6,1.24989,Yes,Short,,Win,1.24989,0,0,1.0
2020-06-03 19:00:00,89.5,1.25983,Yes,Short,,Win,1.25983,0,0,1.0
2020-06-04 18:00:00,92.8,1.26099,Yes,Short,,Win,1.26099,0,0,1.0
2020-06-05 16:00:00,69.9,1.26565,Yes,Short,,Loss,1.26565,0,0,1.0
2020-06-10 21:00:00,71.3,1.277,Yes,Short,,Win,1.277,0,0,1.0
2020-06-12 20:00:00,53.4,1.25033,Yes,Long,1.0,Loss,1.25033,0,0,
2020-06-16 16:00:00,0.0,1.26666,Yes,Short,,Win,1.26666,0,0,1.0
2020-06-17 17:00:00,25.0,1.25397,Yes,Long,1.0,Win,1.25397,0,0,
2020-06-18 18:00:00,25.0,1.24182,Yes,Long,1.0,Win,1.24182,0,0,
2020-06-23 15:00:00,25.0,1.24699,Yes,Long,1.0,Win,1.24699,0,0,
2020-06-25 17:00:00,25.0,1.24168,Yes,Long,1.0,Win,1.24168,0,0,
2020-06-26 18:00:00,0.0,1.232,Yes,Long,1.0,Win,1.232,0,0,
2020-06-29 18:00:00,0.0,1.22655,Yes,Long,1.0,Win,1.22655,0,0,
2020-07-01 20:00:00,50.0,1.24813,Yes,Short,,Win,1.24813,0,0,1.0
2020-07-02 19:00:00,50.0,1.24667,Yes,Long,1.0,Loss,1.24667,0,0,
2020-07-06 21:00:00,25.0,1.2496,Yes,Short,,Loss,1.2496,0,0,1.0
2020-07-07 17:00:00,28.8,1.25542,Yes,Short,,Win,1.25542,0,0,1.0
2020-07-08 22:00:00,76.9,1.26215,Yes,Short,,Win,1.26215,0,0,1.0
2020-07-09 19:00:00,88.2,1.26134,Yes,Long,1.0,Loss,1.26134,0,0,
2020-07-10 17:00:00,93.3,1.26369,Yes,Short,,Win,1.26369,0,0,1.0
2020-07-13 23:00:00,93.1,1.25568,Yes,Long,1.0,Loss,1.25568,0,0,
2020-07-15 21:00:00,51.3,1.25835,Yes,Short,,Win,1.25835,0,0,1.0
2020-07-16 17:00:00,20.6,1.25872,Yes,Short,,Win,1.25872,0,0,1.0
2020-07-17 23:00:00,29.1,1.25723,Yes,Short,,Win,1.25723,0,0,1.0
2020-07-20 22:00:00,50.0,1.26644,Yes,Short,,Loss,1.26644,0,0,1.0
2020-07-21 18:00:00,50.0,1.27472,Yes,Short,,Win,1.27472,0,0,1.0
2020-07-22 21:00:00,54.4,1.27292,Yes,Short,,Loss,1.27292,0,0,1.0
2020-07-23 18:00:00,39.3,1.27455,Yes,Short,,Win,1.27455,0,0,1.0
2020-07-24 22:00:00,76.8,1.27886,Yes,Short,,Loss,1.27886,0,0,1.0
2020-07-27 18:00:00,90.4,1.28968,Yes,Short,,Win,1.28968,0,0,1.0
2020-07-28 18:00:00,92.5,1.29459,Yes,Short,,Win,1.29459,0,0,1.0
2020-07-29 22:00:00,96.4,1.29634,Yes,Short,,Loss,1.29634,0,0,1.0
2020-07-31 16:00:00,96.8,1.31529,Yes,Short,,Win,1.31529,0,0,1.0
2020-08-04 22:00:00,70.3,1.30566,Yes,Long,1.0,Win,1.30566,0,0,
2020-08-06 19:00:00,91.9,1.31456,Yes,Long,1.0,Loss,1.31456,0,0,
2020-08-07 17:00:00,89.7,1.30397,Yes,Long,1.0,Win,1.30397,0,0,
2020-08-10 17:00:00,51.0,1.30946,Yes,Short,,Win,1.30946,0,0,1.0
2020-08-11 23:00:00,34.6,1.30472,Yes,Long,1.0,Loss,1.30472,0,0,
2020-08-12 15:00:00,51.1,1.3017,Yes,Long,1.0,Win,1.3017,0,0,
2020-08-17 23:00:00,25.0,1.31138,Yes,Short,,Loss,1.31138,0,0,1.0
2020-08-18 23:00:00,0.0,1.32394,Yes,Short,,Win,1.32394,0,0,1.0
2020-08-20 17:00:00,39.8,1.31009,Yes,Long,1.0,Win,1.31009,0,0,
2020-08-21 17:00:00,53.3,1.30942,Yes,Long,1.0,Loss,1.30942,0,0,
2020-08-24 21:00:00,14.9,1.30613,Yes,Long,1.0,Win,1.30613,0,0,
2020-08-25 17:00:00,7.2,1.31351,Yes,Short,,Loss,1.31351,0,0,1.0
2020-08-26 16:00:00,28.2,1.31329,Yes,Long,1.0,Win,1.31329,0,0,
2020-08-27 16:00:00,53.2,1.3216,Yes,Short,,Win,1.3216,0,0,1.0
2020-08-28 19:00:00,54.1,1.334,Yes,Short,,Loss,1.334,0,0,1.0
2020-08-31 18:00:00,60.4,1.3389,Yes,Short,,Win,1.3389,0,0,1.0
2020-09-02 15:00:00,86.0,1.33411,Yes,Long,1.0,Win,1.33411,0,0,
2020-09-04 15:00:00,32.4,1.32612,Yes,Long,1.0,Win,1.32612,0,0,
2020-09-09 17:00:00,0.0,1.30017,Yes,Short,,Win,1.30017,0,0,1.0
2020-09-10 20:00:00,50.0,1.28299,Yes,Long,1.0,Loss,1.28299,0,0,
2020-09-11 17:00:00,25.0,1.27947,Yes,Long,1.0,Loss,1.27947,0,0,
2020-09-15 20:00:00,50.0,1.28922,Yes,Short,,Win,1.28922,0,0,1.0
2020-09-16 15:00:00,50.0,1.2979,Yes,Short,,Win,1.2979,0,0,1.0
2020-09-17 15:00:00,50.0,1.29027,Yes,Long,1.0,Win,1.29027,0,0,
2020-09-21 18:00:00,50.0,1.2792,Yes,Long,1.0,Win,1.2792,0,0,
2020-09-22 18:00:00,0.0,1.27205,Yes,Long,1.0,Win,1.27205,0,0,
2020-09-23 16:00:00,0.0,1.27422,Yes,Short,,Win,1.27422,0,0,1.0
2020-09-24 20:00:00,50.0,1.27519,Yes,Short,,Loss,1.27519,0,0,1.0
2020-09-29 18:00:00,50.0,1.28402,Yes,Long,1.0,Win,1.28402,0,0,
2020-09-30 18:00:00,0.0,1.29283,Yes,Short,,Win,1.29283,0,0,1.0
2020-10-01 15:00:00,25.0,1.29651,Yes,Short,,Win,1.29651,0,0,1.0
2020-10-02 15:00:00,54.2,1.29397,Yes,Short,,Win,1.29397,0,0,1.0
2020-10-07 17:00:00,63.9,1.28743,Yes,Long,1.0,Win,1.28743,0,0,
2020-10-08 17:00:00,31.6,1.29307,Yes,Short,,Win,1.29307,0,0,1.0
2020-10-12 18:00:00,76.5,1.30631,Yes,Short,,Loss,1.30631,0,0,1.0
2020-10-13 22:00:00,78.7,1.29385,Yes,Long,1.0,Loss,1.29385,0,0,
2020-10-14 16:00:00,42.2,1.30284,Yes,Short,,Win,1.30284,0,0,1.0
2020-10-15 18:00:00,17.4,1.29046,Yes,Long,1.0,Loss,1.29046,0,0,
2020-10-16 16:00:00,27.8,1.29089,Yes,Short,,Win,1.29089,0,0,1.0
2020-10-20 15:00:00,50.2,1.29367,Yes,Long,1.0,Win,1.29367,0,0,
2020-10-21 18:00:00,25.0,1.31576,Yes,Short,,Win,1.31576,0,0,1.0
2020-10-22 18:00:00,50.7,1.30953,Yes,Long,1.0,Loss,1.30953,0,0,
2020-10-23 16:00:00,52.3,1.30908,Yes,Short,,Win,1.30908,0,0,1.0
2020-10-26 16:00:00,9.2,1.29996,Yes,Long,1.0,Win,1.29996,0,0,
2020-10-28 21:00:00,41.3,1.29807,Yes,Long,1.0,Win,1.29807,0,0,
2020-10-29 15:00:00,12.0,1.29343,Yes,Long,1.0,Loss,1.29343,0,0,
2020-11-02 15:00:00,25.0,1.29348,Yes,Short,,Win,1.29348,0,0,1.0
2020-11-06 16:00:00,50.4,1.31118,Yes,Long,1.0,Win,1.31118,0,0,
2020-11-09 16:00:00,62.9,1.31596,Yes,Short,,Win,1.31596,0,0,1.0
2020-11-10 17:00:00,76.9,1.32491,Yes,Short,,Loss,1.32491,0,0,1.0
2020-11-11 16:00:00,89.5,1.32093,Yes,Long,1.0,Win,1.32093,0,0,
2020-11-12 20:00:00,67.1,1.31237,Yes,Long,1.0,Loss,1.31237,0,0,
2020-11-19 15:00:00,65.8,1.32277,Yes,Long,1.0,Win,1.32277,0,0,
2020-11-20 16:00:00,37.9,1.32812,Yes,Short,,Loss,1.32812,0,0,1.0
2020-11-23 17:00:00,41.0,1.32939,Yes,Long,1.0,Win,1.32939,0,0,
2020-11-24 23:00:00,54.1,1.33586,Yes,Short,,Win,1.33586,0,0,1.0
2020-11-25 17:00:00,65.4,1.33781,Yes,Short,,Loss,1.33781,0,0,1.0
2020-12-01 18:00:00,26.2,1.33902,Yes,Short,,Loss,1.33902,0,0,1.0
2020-12-03 15:00:00,20.9,1.34641,Yes,Short,,Win,1.34641,0,0,1.0
2020-12-04 21:00:00,46.3,1.34429,Yes,Long,1.0,Loss,1.34429,0,0,
2020-12-08 15:00:00,7.0,1.33488,Yes,Short,,Loss,1.33488,0,0,1.0
2020-12-10 20:00:00,51.1,1.32841,Yes,Long,1.0,Win,1.32841,0,0,
2020-12-15 23:00:00,50.0,1.34575,Yes,Short,,Loss,1.34575,0,0,1.0
2020-12-16 23:00:00,50.0,1.35081,Yes,Short,,Loss,1.35081,0,0,1.0
2020-12-21 21:00:00,63.9,1.34593,Yes,Short,,Win,1.34593,0,0,1.0
2020-12-22 16:00:00,11.9,1.33495,Yes,Long,1.0,Win,1.33495,0,0,
2020-12-23 16:00:00,35.1,1.35251,Yes,Short,,Win,1.35251,0,0,1.0
2020-12-28 17:00:00,31.9,1.34504,Yes,Long,1.0,Win,1.34504,0,0,
2020-12-29 16:00:00,25.7,1.35011,Yes,Short,,Win,1.35011,0,0,1.0
2020-12-31 21:00:00,16.1,1.36669,Yes,Short,,Win,1.36669,0,0,1.0
2021-01-04 17:00:00,60.0,1.35778,Yes,Long,1.0,Loss,1.35778,0,0,
2021-01-05 15:00:00,51.8,1.35668,Yes,Long,1.0,Win,1.35668,0,0,
2021-01-06 15:00:00,44.4,1.35648,Yes,Long,1.0,Win,1.35648,0,0,
2021-01-07 17:00:00,15.6,1.35492,Yes,Long,1.0,Win,1.35492,0,0,
2021-01-11 19:00:00,25.0,1.35253,Yes,Short,,Win,1.35253,0,0,1.0
2021-01-12 23:00:00,0.0,1.36628,Yes,Short,,Loss,1.36628,0,0,1.0
2021-01-13 15:00:00,0.0,1.36813,Yes,Short,,Win,1.36813,0,0,1.0
2021-01-14 18:00:00,50.0,1.36891,Yes,Short,,Win,1.36891,0,0,1.0
2021-01-20 16:00:00,32.1,1.36368,Yes,Short,,Loss,1.36368,0,0,1.0
2021-01-21 17:00:00,62.7,1.37245,Yes,Short,,Loss,1.37245,0,0,1.0
2021-01-25 16:00:00,63.7,1.36578,Yes,Long,1.0,Win,1.36578,0,0,
2021-01-26 17:00:00,30.4,1.37418,Yes,Short,,Win,1.37418,0,0,1.0
2021-01-27 16:00:00,42.4,1.36776,Yes,Long,1.0,Win,1.36776,0,0,
2021-01-28 17:00:00,69.5,1.37194,Yes,Short,,Loss,1.37194,0,0,1.0
2021-01-29 22:00:00,50.3,1.3698,Yes,Long,1.0,Win,1.3698,0,0,
2021-02-01 17:00:00,69.4,1.36623,Yes,Long,1.0,Win,1.36623,0,0,
2021-02-02 15:00:00,29.9,1.36612,Yes,Long,1.0,Win,1.36612,0,0,
2021-02-03 20:00:00,0.0,1.36405,Yes,Long,1.0,Loss,1.36405,0,0,
2021-02-04 15:00:00,25.0,1.36807,Yes,Short,,Win,1.36807,0,0,1.0
2021-02-08 17:00:00,25.0,1.37392,Yes,Short,,Loss,1.37392,0,0,1.0
2021-02-09 23:00:00,51.6,1.38154,Yes,Short,,Loss,1.38154,0,0,1.0
2021-02-11 19:00:00,47.3,1.38108,Yes,Long,1.0,Loss,1.38108,0,0,
2021-02-12 16:00:00,54.9,1.38201,Yes,Short,,Loss,1.38201,0,0,1.0
2021-02-15 18:00:00,66.3,1.39185,Yes,Short,,Loss,1.39185,0,0,1.0
2021-02-16 15:00:00,94.3,1.38848,Yes,Long,1.0,Win,1.38848,0,0,
2021-02-17 15:00:00,93.8,1.38476,Yes,Long,1.0,Win,1.38476,0,0,
2021-02-18 15:00:00,38.3,1.39771,Yes,Short,,Win,1.39771,0,0,1.0
2021-02-22 18:00:00,88.5,1.40751,Yes,Short,,Win,1.40751,0,0,1.0
2021-02-23 16:00:00,88.9,1.40686,Yes,Long,1.0,Win,1.40686,0,0,
2021-02-24 15:00:00,91.5,1.40974,Yes,Long,1.0,Win,1.40974,0,0,
2021-02-25 16:00:00,93.8,1.41657,Yes,Short,,Win,1.41657,0,0,1.0
2021-02-26 17:00:00,58.4,1.39763,Yes,Long,1.0,Loss,1.39763,0,0,
2021-03-01 15:00:00,15.2,1.39374,Yes,Long,1.0,Loss,1.39374,0,0,
2021-03-02 19:00:00,2.1,1.39677,Yes,Short,,Win,1.39677,0,0,1.0
2021-03-03 17:00:00,0.0,1.39742,Yes,Long,1.0,Loss,1.39742,0,0,
2021-03-04 15:00:00,50.0,1.39618,Yes,Short,,Win,1.39618,0,0,1.0
2021-03-08 17:00:00,0.0,1.38114,Yes,Long,1.0,Win,1.38114,0,0,
2021-03-09 16:00:00,25.0,1.39138,Yes,Short,,Win,1.39138,0,0,1.0
2021-03-10 23:00:00,50.0,1.39332,Yes,Short,,Loss,1.39332,0,0,1.0
2021-03-11 22:00:00,50.0,1.39915,Yes,Short,,Win,1.39915,0,0,1.0
2021-03-15 16:00:00,25.0,1.38899,Yes,Long,1.0,Win,1.38899,0,0,
2021-03-16 19:00:00,0.0,1.38922,Yes,Short,,Win,1.38922,0,0,1.0
2021-03-17 16:00:00,1.0,1.38813,Yes,Long,1.0,Win,1.38813,0,0,
2021-03-18 20:00:00,64.3,1.39295,Yes,Long,1.0,Loss,1.39295,0,0,
2021-03-22 18:00:00,0.0,1.38584,Yes,Short,,Win,1.38584,0,0,1.0
2021-03-29 22:00:00,50.0,1.37599,Yes,Long,1.0,Win,1.37599,0,0,
2021-03-30 17:00:00,25.0,1.37196,Yes,Long,1.0,Win,1.37196,0,0,
2021-03-31 17:00:00,0.0,1.3782,Yes,Short,,Win,1.3782,0,0,1.0
2021-04-02 16:00:00,50.0,1.38333,Yes,Long,1.0,Loss,1.38333,0,0,
2021-04-06 21:00:00,85.5,1.38157,Yes,Long,1.0,Win,1.38157,0,0,
2021-04-07 17:00:00,55.8,1.37383,Yes,Long,1.0,Loss,1.37383,0,0,
2021-04-08 15:00:00,35.1,1.37656,Yes,Short,,Win,1.37656,0,0,1.0
2021-04-09 16:00:00,0.2,1.37171,Yes,Long,1.0,Loss,1.37171,0,0,
2021-04-13 15:00:00,25.0,1.37238,Yes,Long,1.0,Win,1.37238,0,0,
2021-04-14 17:00:00,25.0,1.37787,Yes,Short,,Loss,1.37787,0,0,1.0
2021-04-15 16:00:00,50.0,1.3785,Yes,Short,,Win,1.3785,0,0,1.0
2021-04-19 18:00:00,50.0,1.39867,Yes,Short,,Loss,1.39867,0,0,1.0
2021-04-20 21:00:00,71.5,1.39362,Yes,Long,1.0,Win,1.39362,0,0,
2021-04-21 16:00:00,84.6,1.39111,Yes,Long,1.0,Win,1.39111,0,0,
2021-04-22 18:00:00,89.6,1.38442,Yes,Long,1.0,Loss,1.38442,0,0,
2021-04-23 23:00:00,29.6,1.38851,Yes,Short,,Loss,1.38851,0,0,1.0
2021-04-26 23:00:00,72.0,1.39063,Yes,Short,,Win,1.39063,0,0,1.0
2021-04-27 18:00:00,41.5,1.39148,Yes,Short,,Win,1.39148,0,0,1.0
2021-04-30 19:00:00,25.0,1.38361,Yes,Long,1.0,Loss,1.38361,0,0,
2021-05-03 18:00:00,0.0,1.39276,Yes,Short,,Win,1.39276,0,0,1.0
2021-05-04 15:00:00,0.0,1.3863,Yes,Long,1.0,Win,1.3863,0,0,
2021-05-05 18:00:00,25.0,1.39097,Yes,Short,,Win,1.39097,0,0,1.0
2021-05-06 15:00:00,25.9,1.39161,Yes,Long,1.0,Loss,1.39161,0,0,
2021-05-07 23:00:00,25.0,1.40021,Yes,Short,,Loss,1.40021,0,0,1.0
2021-05-10 16:00:00,54.7,1.41469,Yes,Short,,Win,1.41469,0,0,1.0
2021-05-14 17:00:00,36.0,1.41063,Yes,Short,,Win,1.41063,0,0,1.0
2021-05-17 16:00:00,57.2,1.40895,Yes,Long,1.0,Win,1.40895,0,0,
2021-05-19 22:00:00,30.3,1.41049,Yes,Long,1.0,Loss,1.41049,0,0,
2021-05-21 20:00:00,41.4,1.41451,Yes,Long,1.0,Loss,1.41451,0,0,
2021-05-24 17:00:00,62.3,1.41624,Yes,Short,,Win,1.41624,0,0,1.0
2021-05-25 16:00:00,43.5,1.41408,Yes,Long,1.0,Win,1.41408,0,0,
2021-05-26 21:00:00,72.3,1.41169,Yes,Long,1.0,Loss,1.41169,0,0,
2021-05-27 22:00:00,6.1,1.42118,Yes,Short,,Win,1.42118,0,0,1.0
2021-06-02 18:00:00,35.3,1.41651,Yes,Short,,Loss,1.41651,0,0,1.0
2021-06-03 19:00:00,2.3,1.4099,Yes,Long,1.0,Win,1.4099,0,0,
2021-06-04 16:00:00,25.0,1.41784,Yes,Short,,Win,1.41784,0,0,1.0
2021-06-07 18:00:00,0.0,1.41679,Yes,Short,,Loss,1.41679,0,0,1.0
2021-06-09 23:00:00,25.0,1.41105,Yes,Long,1.0,Win,1.41105,0,0,
2021-06-11 20:00:00,0.0,1.41052,Yes,Long,1.0,Win,1.41052,0,0,
2021-06-14 17:00:00,25.0,1.41139,Yes,Short,,Win,1.41139,0,0,1.0
2021-06-15 23:00:00,25.0,1.40819,Yes,Long,1.0,Loss,1.40819,0,0,
2021-06-17 19:00:00,25.0,1.39151,Yes,Long,1.0,Win,1.39151,0,0,
2021-06-22 23:00:00,25.0,1.39494,Yes,Short,,Win,1.39494,0,0,1.0
2021-06-24 15:00:00,50.0,1.39109,Yes,Long,1.0,Win,1.39109,0,0,
2021-06-25 22:00:00,25.0,1.3875,Yes,Long,1.0,Win,1.3875,0,0,
2021-06-29 15:00:00,0.0,1.38267,Yes,Long,1.0,Win,1.38267,0,0,
2021-06-30 17:00:00,0.0,1.38395,Yes,Long,1.0,Loss,1.38395,0,0,
2021-07-02 22:00:00,0.0,1.38358,Yes,Short,,Win,1.38358,0,0,1.0
2021-07-05 20:00:00,50.0,1.38563,Yes,Short,,Loss,1.38563,0,0,1.0
2021-07-06 19:00:00,50.0,1.37925,Yes,Long,1.0,Win,1.37925,0,0,
2021-07-07 18:00:00,25.0,1.37775,Yes,Long,1.0,Win,1.37775,0,0,
2021-07-13 16:00:00,29.5,1.38065,Yes,Long,1.0,Win,1.38065,0,0,
2021-07-14 21:00:00,59.2,1.38529,Yes,Short,,Win,1.38529,0,0,1.0
2021-07-15 18:00:00,35.3,1.38626,Yes,Short,,Win,1.38626,0,0,1.0
2021-07-19 18:00:00,25.0,1.36711,Yes,Long,1.0,Loss,1.36711,0,0,
2021-07-21 21:00:00,25.0,1.37112,Yes,Short,,Win,1.37112,0,0,1.0
2021-07-22 15:00:00,25.0,1.37727,Yes,Short,,Win,1.37727,0,0,1.0
2021-07-26 18:00:00,25.0,1.38238,Yes,Short,,Win,1.38238,0,0,1.0
2021-07-27 19:00:00,50.0,1.38835,Yes,Short,,Win,1.38835,0,0,1.0
2021-07-28 22:00:00,51.8,1.39045,Yes,Long,1.0,Win,1.39045,0,0,
2021-07-29 16:00:00,66.6,1.39543,Yes,Short,,Loss,1.39543,0,0,1.0
2021-07-30 19:00:00,89.4,1.3912,Yes,Long,1.0,Loss,1.3912,0,0,
2021-08-02 17:00:00,69.4,1.3908,Yes,Short,,Win,1.3908,0,0,1.0
2021-08-03 17:00:00,40.2,1.38863,Yes,Long,1.0,Win,1.38863,0,0,
2021-08-05 15:00:00,77.9,1.39245,Yes,Short,,Loss,1.39245,0,0,1.0
2021-08-06 18:00:00,21.6,1.38675,Yes,Long,1.0,Win,1.38675,0,0,
2021-08-09 20:00:00,1.1,1.38473,Yes,Long,1.0,Win,1.38473,0,0,
2021-08-10 18:00:00,0.0,1.38478,Yes,Long,1.0,Loss,1.38478,0,0,
2021-08-11 16:00:00,0.0,1.38598,Yes,Short,,Loss,1.38598,0,0,1.0
2021-08-12 22:00:00,25.0,1.37999,Yes,Long,1.0,Win,1.37999,0,0,
2021-08-13 21:00:00,0.0,1.38744,Yes,Short,,Win,1.38744,0,0,1.0
2021-08-16 15:00:00,0.0,1.38649,Yes,Short,,Win,1.38649,0,0,1.0
2021-08-18 22:00:00,25.0,1.37617,Yes,Short,,Win,1.37617,0,0,1.0
2021-08-23 22:00:00,25.0,1.37293,Yes,Short,,Win,1.37293,0,0,1.0
2021-08-24 16:00:00,50.0,1.37121,Yes,Long,1.0,Win,1.37121,0,0,
2021-08-25 22:00:00,50.0,1.37613,Yes,Short,,Win,1.37613,0,0,1.0
2021-08-26 21:00:00,50.0,1.36985,Yes,Long,1.0,Loss,1.36985,0,0,
2021-08-27 18:00:00,25.0,1.3746,Yes,Short,,Loss,1.3746,0,0,1.0
2021-08-31 15:00:00,34.2,1.37883,Yes,Short,,Win,1.37883,0,0,1.0
2021-09-01 16:00:00,47.6,1.37866,Yes,Short,,Win,1.37866,0,0,1.0
2021-09-02 22:00:00,34.5,1.38394,Yes,Short,,Win,1.38394,0,0,1.0
2021-09-03 16:00:00,59.7,1.38497,Yes,Short,,Loss,1.38497,0,0,1.0
2021-09-06 17:00:00,85.5,1.38329,Yes,Long,1.0,Win,1.38329,0,0,
2021-09-07 15:00:00,63.2,1.37744,Yes,Long,1.0,Win,1.37744,0,0,
2021-09-09 16:00:00,14.1,1.38366,Yes,Short,,Win,1.38366,0,0,1.0
2021-09-13 15:00:00,34.1,1.3825,Yes,Long,1.0,Win,1.3825,0,0,
2021-09-15 18:00:00,26.3,1.38294,Yes,Short,,Loss,1.38294,0,0,1.0
2021-09-16 17:00:00,0.0,1.3778,Yes,Long,1.0,Win,1.3778,0,0,
2021-09-17 16:00:00,0.0,1.37971,Yes,Short,,Win,1.37971,0,0,1.0
2021-09-20 16:00:00,0.0,1.36703,Yes,Long,1.0,Loss,1.36703,0,0,
2021-09-21 18:00:00,0.0,1.36434,Yes,Long,1.0,Win,1.36434,0,0,
2021-09-22 22:00:00,25.0,1.36133,Yes,Long,1.0,Win,1.36133,0,0,
2021-09-23 17:00:00,25.0,1.37339,Yes,Short,,Win,1.37339,0,0,1.0
2021-09-24 16:00:00,25.0,1.36656,Yes,Long,1.0,Win,1.36656,0,0,
2021-09-27 15:00:00,50.0,1.36864,Yes,Short,,Loss,1.36864,0,0,1.0
2021-09-28 16:00:00,25.0,1.35449,Yes,Long,1.0,Loss,1.35449,0,0,
2021-09-29 20:00:00,0.0,1.34241,Yes,Long,1.0,Win,1.34241,0,0,
2021-09-30 17:00:00,0.0,1.3481,Yes,Short,,Win,1.3481,0,0,1.0
2021-10-01 17:00:00,25.0,1.35631,Yes,Short,,Win,1.35631,0,0,1.0
2021-10-04 17:00:00,50.0,1.36214,Yes,Short,,Win,1.36214,0,0,1.0
2021-10-05 15:00:00,50.0,1.36196,Yes,Short,,Loss,1.36196,0,0,1.0
2021-10-07 18:00:00,25.0,1.36224,Yes,Short,,Win,1.36224,0,0,1.0
2021-10-08 22:00:00,25.0,1.36208,Yes,Short,,Loss,1.36208,0,0,1.0
