Datetime_Kyiv,Trend_%,Close_Price,Signal_Triggered,Direction,Judas_Long,Outcome,Entry,SL,TP,Judas_Short
2021-09-07 10:00:00,87.5,1.38311,Yes,Long,1.0,Loss,1.38311,1.38206,1.38711,
2021-09-08 15:00:00,26.5,1.37684,Yes,Long,1.0,Loss,1.37684,1.37529,1.38084,
2021-09-13 11:00:00,35.5,1.38161,Yes,Long,1.0,Win,1.38161,1.37968,1.38561,
2021-09-14 10:00:00,7.8,1.38522,Yes,Long,1.0,Win,1.38522,1.38292,1.38982,
2021-09-16 15:00:00,0.0,1.38378,Yes,Long,1.0,Loss,1.38378,1.38056,1.39022,
2021-09-21 16:00:00,0.0,1.36687,Yes,Short,,Win,1.36687,1.36927,1.36207,1.0
2021-09-22 10:00:00,25.0,1.36517,Yes,Long,1.0,Loss,1.36517,1.36445,1.36917,
2021-09-27 11:00:00,50.0,1.36802,Yes,Long,1.0,Win,1.36802,1.36577,1.37252,
2021-09-29 10:00:00,0.0,1.35385,Yes,Short,,Win,1.35385,1.35544,1.34985,1.0
2021-09-30 14:00:00,0.0,1.34333,Yes,Short,,Loss,1.34333,1.34686,1.33627,1.0
2021-10-04 11:00:00,50.0,1.35621,Yes,Long,1.0,Win,1.35621,1.35314,1.36235,
2021-10-07 11:00:00,25.0,1.35816,Yes,Short,,Loss,1.35816,1.36049,1.3535,1.0
2021-10-07 16:00:00,25.0,1.35948,Yes,Short,,Loss,1.35948,1.36175,1.35494,1.0
2021-10-11 11:00:00,54.2,1.36479,Yes,Short,,Win,1.36479,1.36735,1.35967,1.0
2021-10-12 10:00:00,78.0,1.36069,Yes,Short,,Loss,1.36069,1.36116,1.35669,1.0
2021-10-12 13:00:00,80.4,1.3599,Yes,Short,,Loss,1.3599,1.362,1.3557,1.0
2021-10-13 16:00:00,53.7,1.3595,Yes,Short,,Loss,1.3595,1.36439,1.34972,1.0
2021-10-18 10:00:00,51.3,1.37356,Yes,Long,1.0,Loss,1.37356,1.37193,1.37756,
2021-10-18 13:00:00,52.2,1.3732,Yes,Long,1.0,Loss,1.3732,1.37161,1.3772,
2021-10-19 10:00:00,57.5,1.37728,Yes,Short,,Loss,1.37728,1.37807,1.37328,1.0
2021-10-20 18:00:00,65.5,1.38152,Yes,Long,1.0,Loss,1.38152,1.37423,1.3961,
2021-10-21 11:00:00,91.7,1.38154,Yes,Long,1.0,Loss,1.38154,1.37913,1.38636,
2021-10-21 15:00:00,92.3,1.38113,Yes,Long,1.0,Loss,1.38113,1.37857,1.38625,
2021-10-25 12:00:00,39.1,1.37704,Yes,Short,,Loss,1.37704,1.37918,1.37276,1.0
2021-10-26 11:00:00,56.0,1.37704,Yes,Short,,Loss,1.37704,1.37876,1.37304,1.0
2021-10-27 10:00:00,74.1,1.37732,Yes,Long,1.0,Loss,1.37732,1.37582,1.38132,
2021-10-27 11:00:00,72.2,1.37462,Yes,Short,,Loss,1.37462,1.37808,1.3677,1.0
2021-11-01 13:00:00,25.0,1.36761,Yes,Long,1.0,Loss,1.36761,1.36416,1.37451,
2021-11-02 11:00:00,0.0,1.36409,Yes,Long,1.0,Loss,1.36409,1.36286,1.36809,
2021-11-02 13:00:00,0.0,1.3648,Yes,Long,1.0,Loss,1.3648,1.36254,1.36932,
2021-11-03 10:00:00,0.0,1.362,Yes,Long,1.0,Win,1.362,1.36072,1.366,
2021-11-08 10:00:00,0.0,1.34846,Yes,Long,1.0,Win,1.34846,1.34498,1.35542,
2021-11-09 13:00:00,50.0,1.35695,Yes,Short,,Win,1.35695,1.36071,1.34943,1.0
2021-11-11 10:00:00,25.0,1.33925,Yes,Long,1.0,Loss,1.33925,1.33635,1.34505,
2021-11-15 12:00:00,0.0,1.34219,Yes,Long,1.0,Win,1.34219,1.34027,1.34619,
2021-11-16 16:00:00,50.0,1.34246,Yes,Short,,Loss,1.34246,1.34625,1.33488,1.0
2021-11-17 11:00:00,50.0,1.34313,Yes,Short,,Loss,1.34313,1.34733,1.33473,1.0
2021-11-18 10:00:00,25.0,1.34968,Yes,Short,,Win,1.34968,1.35133,1.34568,1.0
2021-11-22 11:00:00,0.0,1.34279,Yes,Long,1.0,Loss,1.34279,1.34186,1.34679,
2021-11-23 18:00:00,0.0,1.33848,Yes,Long,1.0,Loss,1.33848,1.33523,1.34498,
2021-11-24 13:00:00,0.4,1.33704,Yes,Long,1.0,Loss,1.33704,1.33515,1.34104,
2021-11-25 10:00:00,0.0,1.33383,Yes,Short,,Win,1.33383,1.33533,1.32983,1.0
2021-11-29 10:00:00,25.0,1.33394,Yes,Long,1.0,Loss,1.33394,1.33188,1.33806,
2021-11-30 17:00:00,25.0,1.32334,Yes,Short,,Loss,1.32334,1.33668,1.29666,1.0
2022-01-04 14:00:00,63.8,1.34827,Yes,Short,,Loss,1.34827,1.35144,1.34193,1.0
2022-01-05 11:00:00,90.0,1.35316,Yes,Short,,Loss,1.35316,1.35541,1.34866,1.0
2022-01-06 12:00:00,90.6,1.3529,Yes,Long,1.0,Win,1.3529,1.349,1.3607,
2022-01-10 10:00:00,62.6,1.35899,Yes,Long,1.0,Loss,1.35899,1.35737,1.36299,
2022-01-11 13:00:00,87.0,1.3585,Yes,Short,,Loss,1.3585,1.36177,1.35196,1.0
2022-01-12 13:00:00,86.7,1.36338,Yes,Long,1.0,Win,1.36338,1.36205,1.36738,
2022-01-13 14:00:00,87.5,1.37142,Yes,Short,,Win,1.37142,1.37487,1.36452,1.0
2022-01-17 10:00:00,42.9,1.36769,Yes,Short,,Win,1.36769,1.36895,1.36369,1.0
2022-01-20 11:00:00,34.4,1.3627,Yes,Short,,Loss,1.3627,1.3637,1.3587,1.0
2022-01-25 11:00:00,0.0,1.3482,Yes,Short,,Win,1.3482,1.34962,1.3442,1.0
2022-01-26 11:00:00,0.0,1.35089,Yes,Long,1.0,Loss,1.35089,1.34933,1.35489,
2022-01-26 17:00:00,0.0,1.35096,Yes,Long,1.0,Loss,1.35096,1.34913,1.35496,
2022-01-27 10:00:00,0.0,1.34309,Yes,Long,1.0,Loss,1.34309,1.3405,1.34827,
2022-01-31 13:00:00,25.0,1.34036,Yes,Short,,Loss,1.34036,1.34484,1.3314,1.0
2022-01-31 17:00:00,25.0,1.34187,Yes,Short,,Loss,1.34187,1.34546,1.33469,1.0
2022-02-03 13:00:00,50.0,1.35638,Yes,Long,1.0,Win,1.35638,1.35377,1.3616,
2022-02-07 10:00:00,40.8,1.35362,Yes,Short,,Win,1.35362,1.35504,1.34962,1.0
2022-02-08 14:00:00,19.7,1.35256,Yes,Short,,Loss,1.35256,1.35636,1.34496,1.0
2022-02-09 16:00:00,80.6,1.3558,Yes,Short,,Loss,1.3558,1.35853,1.35034,1.0
2022-02-10 16:00:00,52.2,1.35603,Yes,Long,1.0,Win,1.35603,1.3523,1.36349,
2022-02-14 16:00:00,6.9,1.35349,Yes,Long,1.0,Loss,1.35349,1.35015,1.36017,
2022-02-15 13:00:00,0.0,1.35387,Yes,Short,,Loss,1.35387,1.35666,1.34829,1.0
2022-02-16 14:00:00,0.0,1.35524,Yes,Short,,Loss,1.35524,1.35744,1.35084,1.0
2022-02-17 10:00:00,25.0,1.35842,Yes,Short,,Loss,1.35842,1.36014,1.35442,1.0
2022-02-21 13:00:00,42.7,1.36188,Yes,Short,,Win,1.36188,1.36381,1.35788,1.0
2022-02-22 17:00:00,18.6,1.35904,Yes,Long,1.0,Loss,1.35904,1.35381,1.3695,
2022-02-23 11:00:00,18.3,1.36034,Yes,Short,,Win,1.36034,1.36203,1.35634,1.0
2022-03-01 11:00:00,0.0,1.34134,Yes,Short,,Win,1.34134,1.3437,1.33662,1.0
2022-03-02 10:00:00,25.0,1.33002,Yes,Long,1.0,Win,1.33002,1.32711,1.33584,
2022-03-03 15:00:00,25.0,1.33782,Yes,Long,1.0,Loss,1.33782,1.33624,1.34182,
2022-03-07 14:00:00,0.0,1.3185,Yes,Long,1.0,Loss,1.3185,1.3141,1.3273,
2022-03-08 10:00:00,0.0,1.31137,Yes,Long,1.0,Win,1.31137,1.30817,1.31777,
2022-03-10 10:00:00,0.0,1.31581,Yes,Short,,Win,1.31581,1.31945,1.30853,1.0
2022-03-14 11:00:00,0.0,1.30442,Yes,Short,,Loss,1.30442,1.3057,1.30042,1.0
2022-03-14 15:00:00,0.0,1.30485,Yes,Short,,Loss,1.30485,1.3079,1.29875,1.0
2022-03-16 12:00:00,25.0,1.30572,Yes,Short,,Loss,1.30572,1.30717,1.30172,1.0
2022-03-17 14:00:00,25.0,1.30993,Yes,Short,,Loss,1.30993,1.32106,1.28767,1.0
2022-03-21 11:00:00,50.9,1.31501,Yes,Long,1.0,Loss,1.31501,1.31411,1.31901,
2022-03-21 14:00:00,51.5,1.31523,Yes,Long,1.0,Win,1.31523,1.31265,1.32039,
2022-03-24 12:00:00,83.4,1.31952,Yes,Long,1.0,Loss,1.31952,1.31567,1.32722,
2022-03-28 10:00:00,80.8,1.31557,Yes,Long,1.0,Loss,1.31557,1.31303,1.32065,
2022-03-28 14:00:00,78.4,1.31551,Yes,Long,1.0,Loss,1.31551,1.31251,1.32151,
2022-03-29 11:00:00,31.3,1.30913,Yes,Short,,Loss,1.30913,1.31153,1.30433,1.0
2022-03-29 15:00:00,28.9,1.31281,Yes,Long,1.0,Loss,1.31281,1.30506,1.32831,
2022-03-31 11:00:00,25.0,1.3135,Yes,Short,,Loss,1.3135,1.31478,1.3095,1.0
2022-04-04 10:00:00,0.0,1.31265,Yes,Short,,Loss,1.31265,1.31335,1.30865,1.0
2022-04-04 12:00:00,25.0,1.31146,Yes,Short,,Loss,1.31146,1.31367,1.30704,1.0
2022-04-05 11:00:00,25.0,1.31257,Yes,Short,,Loss,1.31257,1.31445,1.30857,1.0
2022-04-05 18:00:00,25.0,1.31302,Yes,Short,,Win,1.31302,1.31666,1.30574,1.0
2022-04-06 11:00:00,50.0,1.30659,Yes,Long,1.0,Win,1.30659,1.30452,1.31073,
2022-04-07 10:00:00,25.0,1.30849,Yes,Short,,Loss,1.30849,1.30929,1.30449,1.0
2022-04-07 12:00:00,25.0,1.30726,Yes,Short,,Win,1.30726,1.31063,1.30052,1.0
2022-04-11 11:00:00,0.0,1.30275,Yes,Long,1.0,Loss,1.30275,1.29885,1.31055,
2022-04-12 11:00:00,50.0,1.30146,Yes,Long,1.0,Loss,1.30146,1.30014,1.30546,
2022-04-12 13:00:00,50.0,1.30076,Yes,Long,1.0,Win,1.30076,1.29937,1.30476,
2022-04-13 10:00:00,25.0,1.29817,Yes,Short,,Loss,1.29817,1.30267,1.28917,1.0
2022-04-14 13:00:00,0.0,1.31341,Yes,Short,,Loss,1.31341,1.3146,1.30941,1.0
2022-04-14 15:00:00,0.0,1.31161,Yes,Short,,Win,1.31161,1.31462,1.30559,1.0
2022-04-18 14:00:00,50.0,1.30274,Yes,Long,1.0,Loss,1.30274,1.30082,1.30674,
2022-04-19 15:00:00,25.0,1.30163,Yes,Short,,Loss,1.30163,1.30405,1.29679,1.0
2022-04-20 12:00:00,0.0,1.3029,Yes,Long,1.0,Loss,1.3029,1.29961,1.30948,
2022-04-21 12:00:00,25.0,1.30597,Yes,Short,,Loss,1.30597,1.30824,1.30143,1.0
2022-04-21 16:00:00,25.0,1.30469,Yes,Long,1.0,Loss,1.30469,1.30238,1.30931,
2022-04-27 13:00:00,0.0,1.25886,Yes,Long,1.0,Loss,1.25886,1.25356,1.26946,
2022-04-28 12:00:00,0.0,1.25359,Yes,Short,,Win,1.25359,1.25695,1.24687,1.0
2022-05-03 17:00:00,25.0,1.25382,Yes,Short,,Win,1.25382,1.25669,1.24808,1.0
2022-05-04 10:00:00,0.0,1.24874,Yes,Long,1.0,Win,1.24874,1.24666,1.2529,
2022-05-05 11:00:00,25.0,1.25422,Yes,Long,1.0,Loss,1.25422,1.25169,1.25928,
2022-05-09 11:00:00,0.0,1.22874,Yes,Long,1.0,Win,1.22874,1.22608,1.23406,
2022-05-10 12:00:00,25.0,1.23368,Yes,Long,1.0,Loss,1.23368,1.23165,1.23774,
2022-05-10 14:00:00,25.0,1.23492,Yes,Long,1.0,Loss,1.23492,1.23039,1.24398,
2022-05-11 14:00:00,25.0,1.23393,Yes,Short,,Loss,1.23393,1.23895,1.22389,1.0
2022-05-11 17:00:00,25.0,1.23844,Yes,Long,1.0,Loss,1.23844,1.22767,1.25998,
2022-05-12 10:00:00,50.0,1.22033,Yes,Long,1.0,Loss,1.22033,1.21845,1.22433,
2022-05-12 14:00:00,50.0,1.22064,Yes,Long,1.0,Loss,1.22064,1.2165,1.22892,
2022-05-16 12:00:00,0.0,1.22353,Yes,Long,1.0,Win,1.22353,1.22167,1.22753,
2022-05-19 11:00:00,51.3,1.23834,Yes,Long,1.0,Win,1.23834,1.23377,1.24748,
2022-05-23 11:00:00,47.0,1.25496,Yes,Short,,Loss,1.25496,1.2573,1.25028,1.0
2022-05-23 16:00:00,48.7,1.25672,Yes,Short,,Win,1.25672,1.26007,1.25002,1.0
2022-05-24 12:00:00,84.4,1.2486,Yes,Short,,Loss,1.2486,1.25981,1.22618,1.0
2022-05-25 11:00:00,65.9,1.25396,Yes,Short,,Win,1.25396,1.25598,1.24992,1.0
2022-05-26 10:00:00,66.4,1.25628,Yes,Long,1.0,Win,1.25628,1.25515,1.26028,
2022-05-30 12:00:00,88.3,1.26291,Yes,Long,1.0,Loss,1.26291,1.26159,1.26691,
2022-05-31 11:00:00,88.3,1.26066,Yes,Long,1.0,Loss,1.26066,1.25909,1.26466,
2022-05-31 18:00:00,88.2,1.25997,Yes,Long,1.0,Loss,1.25997,1.25601,1.26789,
2022-06-01 13:00:00,61.5,1.25897,Yes,Long,1.0,Loss,1.25897,1.25716,1.26297,
2022-06-01 16:00:00,60.3,1.25871,Yes,Long,1.0,Loss,1.25871,1.2559,1.26433,
2022-06-07 10:00:00,25.0,1.24668,Yes,Long,1.0,Win,1.24668,1.24299,1.25406,
2022-06-09 12:00:00,50.0,1.25253,Yes,Long,1.0,Loss,1.25253,1.24919,1.25921,
2022-06-14 10:00:00,0.0,1.21657,Yes,Short,,Win,1.21657,1.22077,1.20817,1.0
2022-06-16 14:00:00,0.0,1.21545,Yes,Long,1.0,Loss,1.21545,1.20799,1.23037,
2022-06-16 16:00:00,0.0,1.22209,Yes,Long,1.0,Loss,1.22209,1.20403,1.25821,
2022-06-20 13:00:00,50.0,1.22455,Yes,Short,,Loss,1.22455,1.2262,1.22055,1.0
2022-06-20 17:00:00,50.0,1.22319,Yes,Short,,Loss,1.22319,1.228,1.21357,1.0
2022-06-21 10:00:00,25.0,1.22765,Yes,Long,1.0,Loss,1.22765,1.22446,1.23403,
2022-06-22 13:00:00,50.0,1.22529,Yes,Long,1.0,Loss,1.22529,1.21606,1.24375,
2022-06-23 16:00:00,0.0,1.22439,Yes,Long,1.0,Loss,1.22439,1.21953,1.23411,
2022-06-27 10:00:00,73.5,1.22903,Yes,Long,1.0,Loss,1.22903,1.22642,1.23425,
2022-06-27 17:00:00,74.2,1.22823,Yes,Long,1.0,Loss,1.22823,1.22378,1.23713,
2022-06-28 10:00:00,73.4,1.22754,Yes,Long,1.0,Loss,1.22754,1.22581,1.23154,
2022-06-28 11:00:00,72.1,1.22708,Yes,Short,,Win,1.22708,1.22912,1.223,1.0
2022-06-29 11:00:00,29.2,1.21954,Yes,Long,1.0,Loss,1.21954,1.21724,1.22414,
2022-06-30 11:00:00,0.0,1.21305,Yes,Short,,Loss,1.21305,1.21646,1.20623,1.0
2022-06-30 15:00:00,25.0,1.21121,Yes,Long,1.0,Win,1.21121,1.20916,1.21531,
2022-07-06 10:00:00,0.0,1.1956,Yes,Long,1.0,Loss,1.1956,1.19105,1.2047,
2022-07-07 16:00:00,0.0,1.19638,Yes,Short,,Loss,1.19638,1.20231,1.18452,1.0
2022-07-12 10:00:00,0.0,1.18666,Yes,Long,1.0,Loss,1.18666,1.18458,1.19082,
2022-07-12 16:00:00,0.0,1.18587,Yes,Long,1.0,Win,1.18587,1.18291,1.19179,
2022-07-13 11:00:00,25.0,1.19044,Yes,Short,,Loss,1.19044,1.19366,1.184,1.0
2022-07-13 16:00:00,50.0,1.18551,Yes,Short,,Loss,1.18551,1.19467,1.16719,1.0
2022-07-14 11:00:00,25.0,1.18639,Yes,Long,1.0,Loss,1.18639,1.18234,1.19449,
2022-07-20 12:00:00,50.0,1.20041,Yes,Long,1.0,Loss,1.20041,1.19884,1.20441,
2022-07-21 10:00:00,25.0,1.19868,Yes,Short,,Win,1.19868,1.20035,1.19468,1.0
2022-07-27 10:00:00,82.6,1.20417,Yes,Short,,Loss,1.20417,1.20741,1.19769,1.0
2022-07-27 14:00:00,83.5,1.20584,Yes,Short,,Loss,1.20584,1.20874,1.20004,1.0
2022-07-28 13:00:00,85.8,1.21287,Yes,Short,,Loss,1.21287,1.21913,1.20035,1.0
2022-08-03 12:00:00,67.4,1.21778,Yes,Short,,Win,1.21778,1.22075,1.21184,1.0
2022-08-04 10:00:00,36.9,1.21477,Yes,Long,1.0,Win,1.21477,1.21282,1.21877,
2022-08-09 10:00:00,25.0,1.20832,Yes,Short,,Loss,1.20832,1.2092,1.20432,1.0
2022-08-09 18:00:00,25.0,1.20878,Yes,Short,,Loss,1.20878,1.21285,1.20064,1.0
2022-08-11 14:00:00,25.0,1.22055,Yes,Short,,Loss,1.22055,1.22451,1.21263,1.0
2022-08-16 11:00:00,0.0,1.20549,Yes,Long,1.0,Loss,1.20549,1.20073,1.21501,
2022-08-17 10:00:00,0.0,1.21079,Yes,Short,,Win,1.21079,1.2143,1.20377,1.0
2022-08-18 11:00:00,50.0,1.20258,Yes,Long,1.0,Loss,1.20258,1.19943,1.20888,
2022-08-22 12:00:00,0.0,1.18121,Yes,Long,1.0,Loss,1.18121,1.17819,1.18725,
2022-08-23 11:00:00,0.0,1.17649,Yes,Long,1.0,Win,1.17649,1.1717,1.18607,
2022-08-24 18:00:00,25.0,1.18173,Yes,Long,1.0,Loss,1.18173,1.17552,1.19415,
2022-08-25 11:00:00,50.0,1.18414,Yes,Short,,Win,1.18414,1.18641,1.1796,1.0
2022-08-29 18:00:00,50.0,1.16918,Yes,Short,,Loss,1.16918,1.17438,1.15878,1.0
2022-08-30 14:00:00,0.0,1.17159,Yes,Short,,Win,1.17159,1.176,1.16277,1.0
2022-09-01 12:00:00,0.0,1.15969,Yes,Short,,Win,1.15969,1.16162,1.15569,1.0
2022-09-05 10:00:00,0.0,1.14752,Yes,Long,1.0,Win,1.14752,1.14432,1.15392,
2022-09-06 11:00:00,0.0,1.15837,Yes,Short,,Win,1.15837,1.16089,1.15333,1.0
2022-09-07 12:00:00,50.0,1.14956,Yes,Short,,Win,1.14956,1.15228,1.14412,1.0
2022-09-08 12:00:00,25.0,1.14952,Yes,Long,1.0,Loss,1.14952,1.14775,1.15352,
2022-09-08 13:00:00,25.0,1.14957,Yes,Long,1.0,Win,1.14957,1.14756,1.15359,
2022-09-13 16:00:00,50.9,1.15548,Yes,Short,,Win,1.15548,1.17379,1.11886,1.0
2022-09-14 11:00:00,54.5,1.15253,Yes,Long,1.0,Loss,1.15253,1.14797,1.16165,
2022-09-15 10:00:00,7.4,1.15204,Yes,Long,1.0,Loss,1.15204,1.15056,1.15604,
2022-09-15 16:00:00,6.0,1.15088,Yes,Long,1.0,Loss,1.15088,1.14706,1.15852,
2022-09-19 18:00:00,0.0,1.14096,Yes,Long,1.0,Loss,1.14096,1.13624,1.1504,
2022-09-20 18:00:00,50.0,1.14139,Yes,Long,1.0,Loss,1.14139,1.13812,1.14793,
2022-09-22 11:00:00,25.0,1.12723,Yes,Long,1.0,Loss,1.12723,1.12113,1.13943,
2022-09-26 18:00:00,0.0,1.07887,Yes,Short,,Loss,1.07887,1.09298,1.05065,1.0
2022-09-27 10:00:00,25.0,1.07723,Yes,Short,,Loss,1.07723,1.08355,1.06459,1.0
2022-09-28 14:00:00,25.0,1.06697,Yes,Short,,Loss,1.06697,1.08395,1.03301,1.0
2022-09-29 14:00:00,25.0,1.08315,Yes,Short,,Loss,1.08315,1.08969,1.07007,1.0
2022-10-04 13:00:00,50.0,1.13639,Yes,Short,,Loss,1.13639,1.14286,1.12345,1.0
2022-10-05 11:00:00,54.2,1.14058,Yes,Short,,Win,1.14058,1.14951,1.12272,1.0
2022-10-06 11:00:00,70.9,1.13274,Yes,Long,1.0,Loss,1.13274,1.1312,1.13674,
2022-10-10 13:00:00,27.0,1.10741,Yes,Long,1.0,Loss,1.10741,1.10265,1.11693,
2022-10-11 11:00:00,12.8,1.10185,Yes,Long,1.0,Win,1.10185,1.09972,1.10611,
2022-10-12 15:00:00,25.0,1.10513,Yes,Short,,Loss,1.10513,1.10981,1.09577,1.0
2022-10-13 11:00:00,0.0,1.10879,Yes,Long,1.0,Win,1.10879,1.10565,1.11507,
2022-10-17 10:00:00,50.0,1.12584,Yes,Short,,Loss,1.12584,1.1305,1.11652,1.0
2022-10-17 14:00:00,50.0,1.12744,Yes,Short,,Loss,1.12744,1.13306,1.1162,1.0
2022-10-18 11:00:00,50.0,1.13547,Yes,Long,1.0,Loss,1.13547,1.13024,1.14593,
2022-10-20 13:00:00,21.8,1.12058,Yes,Long,1.0,Win,1.12058,1.11709,1.12756,
2022-10-24 13:00:00,44.5,1.1333,Yes,Long,1.0,Loss,1.1333,1.12959,1.14072,
2022-10-24 15:00:00,44.4,1.1308,Yes,Long,1.0,Loss,1.1308,1.12729,1.13782,
2022-10-25 15:00:00,64.3,1.13127,Yes,Short,,Loss,1.13127,1.13402,1.12577,1.0
2022-11-01 15:00:00,34.8,1.15475,Yes,Short,,Win,1.15475,1.15659,1.15075,1.0
2022-11-02 12:00:00,33.3,1.15072,Yes,Long,1.0,Loss,1.15072,1.1485,1.15516,
2022-11-02 14:00:00,32.3,1.1508,Yes,Long,1.0,Loss,1.1508,1.14842,1.15556,
2022-11-07 10:00:00,0.0,1.1423,Yes,Long,1.0,Win,1.1423,1.12899,1.16892,
2022-11-08 11:00:00,50.0,1.14909,Yes,Long,1.0,Loss,1.14909,1.14441,1.15845,
2022-11-08 17:00:00,50.0,1.1563,Yes,Long,1.0,Loss,1.1563,1.14297,1.18296,
2022-11-09 10:00:00,50.0,1.15447,Yes,Long,1.0,Loss,1.15447,1.1518,1.15981,
2022-11-14 11:00:00,63.4,1.17999,Yes,Short,,Win,1.17999,1.18283,1.17431,1.0
2022-11-16 10:00:00,88.8,1.18836,Yes,Short,,Loss,1.18836,1.19019,1.18436,1.0
2022-11-16 15:00:00,90.4,1.18718,Yes,Short,,Loss,1.18718,1.19265,1.17624,1.0
2022-11-17 11:00:00,68.3,1.18851,Yes,Short,,Loss,1.18851,1.19576,1.17401,1.0
2022-11-21 12:00:00,61.9,1.18186,Yes,Long,1.0,Loss,1.18186,1.17929,1.187,
2022-11-21 15:00:00,60.8,1.18084,Yes,Long,1.0,Loss,1.18084,1.17842,1.18568,
2022-11-28 16:00:00,30.1,1.20499,Yes,Short,,Win,1.20499,1.21002,1.19493,1.0
2022-11-29 11:00:00,25.3,1.19857,Yes,Short,,Loss,1.19857,1.20639,1.18293,1.0
2022-11-30 12:00:00,46.3,1.199,Yes,Short,,Win,1.199,1.20288,1.19124,1.0
2023-01-05 11:00:00,25.0,1.20302,Yes,Long,1.0,Loss,1.20302,1.19994,1.20918,
2023-01-10 10:00:00,26.3,1.21669,Yes,Long,1.0,Loss,1.21669,1.21392,1.22223,
2023-01-11 16:00:00,57.0,1.21484,Yes,Long,1.0,Loss,1.21484,1.20999,1.22454,
2023-01-12 13:00:00,10.5,1.21606,Yes,Short,,Loss,1.21606,1.21904,1.2101,1.0
2023-01-12 15:00:00,11.5,1.22358,Yes,Long,1.0,Loss,1.22358,1.20901,1.25272,
2023-01-17 11:00:00,82.6,1.22079,Yes,Short,,Loss,1.22079,1.22296,1.21645,1.0
2023-01-19 14:00:00,61.6,1.23325,Yes,Short,,Loss,1.23325,1.23586,1.22803,1.0
2023-01-24 10:00:00,69.3,1.23919,Yes,Short,,Win,1.23919,1.24134,1.23489,1.0
2023-01-25 14:00:00,36.2,1.23304,Yes,Long,1.0,Win,1.23304,1.22828,1.24256,
2023-01-26 10:00:00,82.0,1.23929,Yes,Short,,Win,1.23929,1.24302,1.23183,1.0
2023-01-30 11:00:00,46.0,1.23922,Yes,Long,1.0,Loss,1.23922,1.23679,1.24408,
2023-02-01 17:00:00,25.0,1.23248,Yes,Short,,Loss,1.23248,1.23466,1.22812,1.0
2023-02-06 13:00:00,0.0,1.20504,Yes,Long,1.0,Loss,1.20504,1.20212,1.21088,
2023-02-13 10:00:00,25.0,1.20459,Yes,Short,,Loss,1.20459,1.20664,1.20049,1.0
2023-02-16 14:00:00,25.0,1.20362,Yes,Short,,Win,1.20362,1.20687,1.19712,1.0
2023-02-20 10:00:00,0.0,1.20272,Yes,Short,,Loss,1.20272,1.20564,1.19688,1.0
2023-02-21 11:00:00,25.0,1.20909,Yes,Long,1.0,Loss,1.20909,1.19854,1.23019,
2023-02-22 14:00:00,25.0,1.21065,Yes,Long,1.0,Loss,1.21065,1.2063,1.21935,
2023-02-23 14:00:00,50.0,1.20487,Yes,Long,1.0,Loss,1.20487,1.20191,1.21079,
2023-02-27 10:00:00,0.0,1.19524,Yes,Short,,Loss,1.19524,1.19722,1.19124,1.0
2023-02-28 10:00:00,0.0,1.20826,Yes,Long,1.0,Loss,1.20826,1.20267,1.21944,
2023-03-01 13:00:00,50.2,1.20493,Yes,Short,,Win,1.20493,1.20879,1.19721,1.0
2023-03-02 10:00:00,0.3,1.19903,Yes,Long,1.0,Loss,1.19903,1.19552,1.20605,
2023-03-06 17:00:00,50.0,1.20268,Yes,Long,1.0,Loss,1.20268,1.20035,1.20734,
2023-03-07 10:00:00,50.0,1.20277,Yes,Short,,Win,1.20277,1.20649,1.19533,1.0
2023-03-08 11:00:00,50.0,1.18326,Yes,Short,,Loss,1.18326,1.18416,1.17926,1.0
2023-03-14 10:00:00,50.1,1.21657,Yes,Long,1.0,Loss,1.21657,1.21405,1.22161,
2023-03-15 10:00:00,58.8,1.21591,Yes,Long,1.0,Loss,1.21591,1.21377,1.22019,
2023-03-16 10:00:00,13.5,1.20776,Yes,Short,,Loss,1.20776,1.21126,1.20076,1.0
2023-03-20 11:00:00,76.3,1.21921,Yes,Short,,Loss,1.21921,1.22141,1.21481,1.0
2023-03-21 11:00:00,87.8,1.22525,Yes,Long,1.0,Loss,1.22525,1.22285,1.23005,
2023-03-22 15:00:00,86.0,1.22357,Yes,Short,,Loss,1.22357,1.22872,1.21327,1.0
2023-03-23 14:00:00,85.4,1.22748,Yes,Short,,Loss,1.22748,1.23372,1.215,1.0
2023-03-27 10:00:00,53.7,1.22453,Yes,Long,1.0,Win,1.22453,1.22186,1.22987,
2023-03-28 11:00:00,81.6,1.2309,Yes,Short,,Loss,1.2309,1.23299,1.22672,1.0
2023-03-29 10:00:00,86.0,1.23245,Yes,Long,1.0,Loss,1.23245,1.23084,1.23645,
2023-03-29 12:00:00,85.7,1.23249,Yes,Long,1.0,Loss,1.23249,1.23045,1.23657,
2023-04-03 10:00:00,54.4,1.22957,Yes,Long,1.0,Win,1.22957,1.2274,1.23391,
2023-04-05 12:00:00,82.4,1.24874,Yes,Long,1.0,Loss,1.24874,1.24696,1.25274,
2023-04-06 13:00:00,63.0,1.24599,Yes,Short,,Win,1.24599,1.24867,1.24063,1.0
2023-04-10 10:00:00,58.4,1.24155,Yes,Long,1.0,Loss,1.24155,1.2396,1.24555,
2023-04-11 10:00:00,45.1,1.24126,Yes,Short,,Loss,1.24126,1.24193,1.23726,1.0
2023-04-12 10:00:00,38.3,1.24316,Yes,Short,,Loss,1.24316,1.24459,1.23916,1.0
