Datetime_Kyiv,Trend_%,Close_Price,Signal_Triggered,Direction,Swept_AL_Into_FVG,1h_Bullish_Flip,Outcome,Entry,SL,TP,Swept_AH_Into_FVG,1h_Bearish_Flip
2010-04-02 23:00:00,68.0,1.5204,Yes,Long,1.0,1.0,Win,1.5204,1.5184,1.5244,,
2010-04-08 18:00:00,87.3,1.5244,Yes,Long,1.0,1.0,Win,1.5244,1.5224,1.5284,,
2010-04-16 16:00:00,62.9,1.5421,Yes,Short,,,Loss,1.5421,1.5441,1.5381,1.0,1.0
2010-05-10 20:00:00,0.0,1.4852,Yes,Short,,,Loss,1.4852,1.4872,1.4812,1.0,1.0
2010-05-13 12:00:00,50.0,1.4773,Yes,Short,,,Win,1.4773,1.4793,1.4733,1.0,1.0
2010-05-14 09:00:00,25.0,1.4563,Yes,Short,,,Loss,1.4563,1.4583,1.4523,1.0,1.0
2010-05-14 10:00:00,25.0,1.4617,Yes,Short,,,Win,1.4617,1.4637,1.4577,1.0,1.0
2010-05-26 16:00:00,0.0,1.4358,Yes,Short,,,Loss,1.4358,1.4378,1.4318,1.0,1.0
2010-05-26 17:00:00,0.0,1.4405,Yes,Short,,,Loss,1.4405,1.4425,1.4365,1.0,1.0
2010-06-04 15:00:00,57.5,1.4563,Yes,Short,,,Loss,1.4563,1.4583,1.4523,1.0,1.0
2010-06-04 16:00:00,57.5,1.458,Yes,Short,,,Win,1.458,1.46,1.454,1.0,1.0
2010-06-17 18:00:00,76.4,1.4787,Yes,Short,,,Loss,1.4787,1.4807,1.4747,1.0,1.0
2010-06-17 19:00:00,79.1,1.4802,Yes,Short,,,Loss,1.4802,1.4822,1.4762,1.0,1.0
2010-06-29 18:00:00,85.7,1.5057,Yes,Long,1.0,1.0,Loss,1.5057,1.5037,1.5097,,
2010-07-01 14:00:00,33.6,1.497,Yes,Long,1.0,1.0,Win,1.497,1.495,1.501,,
2010-07-07 14:00:00,28.3,1.5127,Yes,Long,1.0,1.0,Loss,1.5127,1.5107,1.5167,,
2010-07-07 16:00:00,26.6,1.5134,Yes,Long,1.0,1.0,Win,1.5134,1.5114,1.5174,,
2010-07-09 15:00:00,69.1,1.5137,Yes,Short,,,Win,1.5137,1.5157,1.5097,1.0,1.0
2010-07-12 19:00:00,4.2,1.5011,Yes,Short,,,Loss,1.5011,1.5031,1.4971,1.0,1.0
2010-07-12 20:00:00,4.2,1.503,Yes,Short,,,Win,1.503,1.505,1.499,1.0,1.0
2010-07-19 11:00:00,41.5,1.5344,Yes,Short,,,Win,1.5344,1.5364,1.5304,1.0,1.0
2010-07-20 13:00:00,16.7,1.5201,Yes,Short,,,Win,1.5201,1.5221,1.5161,1.0,1.0
2010-07-22 12:00:00,39.1,1.5267,Yes,Short,,,Loss,1.5267,1.5287,1.5227,1.0,1.0
2010-07-28 12:00:00,65.6,1.5566,Yes,Long,1.0,1.0,Win,1.5566,1.5546,1.5606,,
2010-07-30 18:00:00,90.4,1.5656,Yes,Long,1.0,1.0,Win,1.5656,1.5636,1.5696,,
2010-08-05 10:00:00,46.8,1.5832,Yes,Long,1.0,1.0,Win,1.5832,1.5812,1.5872,,
2010-08-06 12:00:00,44.4,1.5848,Yes,Long,1.0,1.0,Win,1.5848,1.5828,1.5888,,
2010-08-18 12:00:00,0.0,1.5612,Yes,Short,,,Loss,1.5612,1.5632,1.5572,1.0,1.0
2010-08-18 17:00:00,0.0,1.5618,Yes,Short,,,Win,1.5618,1.5638,1.5578,1.0,1.0
2010-08-19 12:00:00,0.0,1.5632,Yes,Long,1.0,1.0,Loss,1.5632,1.5612,1.5672,,
2010-08-19 19:00:00,0.0,1.5608,Yes,Short,,,Win,1.5608,1.5628,1.5568,1.0,1.0
2010-08-27 19:00:00,50.0,1.5524,Yes,Long,1.0,1.0,Loss,1.5524,1.5504,1.5564,,
2010-08-27 21:00:00,50.0,1.5503,Yes,Long,1.0,1.0,Win,1.5503,1.5483,1.5543,,
2010-08-30 01:00:00,25.0,1.5532,Yes,Long,1.0,1.0,Loss,1.5532,1.5512,1.5572,,
2010-09-06 12:00:00,25.0,1.5385,Yes,Long,1.0,1.0,Loss,1.5385,1.5365,1.5425,,
2010-09-06 18:00:00,25.0,1.5409,Yes,Long,1.0,1.0,Loss,1.5409,1.5389,1.5449,,
2010-09-09 16:00:00,25.0,1.5416,Yes,Long,1.0,1.0,Win,1.5416,1.5396,1.5456,,
2010-09-14 12:00:00,50.3,1.5415,Yes,Long,1.0,1.0,Loss,1.5415,1.5395,1.5455,,
2010-09-14 13:00:00,50.3,1.5399,Yes,Long,1.0,1.0,Win,1.5399,1.5379,1.5439,,
2010-09-16 18:00:00,63.7,1.5634,Yes,Long,1.0,1.0,Loss,1.5634,1.5614,1.5674,,
2010-09-16 19:00:00,65.0,1.5607,Yes,Long,1.0,1.0,Win,1.5607,1.5587,1.5647,,
2010-09-21 22:00:00,29.9,1.562,Yes,Long,1.0,1.0,Loss,1.562,1.56,1.566,,
2010-09-23 13:00:00,82.7,1.5687,Yes,Long,1.0,1.0,Loss,1.5687,1.5667,1.5727,,
2010-09-23 15:00:00,83.2,1.5661,Yes,Long,1.0,1.0,Win,1.5661,1.5641,1.5701,,
2010-09-27 12:00:00,82.0,1.5799,Yes,Long,1.0,1.0,Win,1.5799,1.5779,1.5839,,
2010-09-28 13:00:00,57.0,1.5878,Yes,Long,1.0,1.0,Loss,1.5878,1.5858,1.5918,,
2010-09-28 14:00:00,57.0,1.5855,Yes,Long,1.0,1.0,Loss,1.5855,1.5835,1.5895,,
2010-10-04 14:00:00,29.8,1.5824,Yes,Long,1.0,1.0,Win,1.5824,1.5804,1.5864,,
2010-10-07 20:00:00,67.2,1.5876,Yes,Short,,,Win,1.5876,1.5896,1.5836,1.0,1.0
2010-10-22 11:00:00,25.0,1.5691,Yes,Short,,,Loss,1.5691,1.5711,1.5651,1.0,1.0
2010-10-22 12:00:00,25.0,1.5674,Yes,Short,,,Loss,1.5674,1.5694,1.5634,1.0,1.0
2010-10-27 13:00:00,25.0,1.5844,Yes,Long,1.0,1.0,Loss,1.5844,1.5824,1.5884,,
2010-10-28 13:00:00,25.0,1.5837,Yes,Long,1.0,1.0,Win,1.5837,1.5817,1.5877,,
2010-10-29 16:00:00,50.0,1.5987,Yes,Long,1.0,1.0,Loss,1.5987,1.5967,1.6027,,
2010-11-05 14:00:00,70.4,1.6243,Yes,Long,1.0,1.0,Loss,1.6243,1.6223,1.6283,,
2010-11-05 15:00:00,70.4,1.6212,Yes,Long,1.0,1.0,Win,1.6212,1.6192,1.6252,,
2010-11-09 12:00:00,39.3,1.6153,Yes,Short,,,Loss,1.6153,1.6173,1.6113,1.0,1.0
2010-11-09 18:00:00,37.5,1.6045,Yes,Short,,,Win,1.6045,1.6065,1.6005,1.0,1.0
2010-11-12 23:00:00,1.3,1.6112,Yes,Short,,,Loss,1.6112,1.6132,1.6072,1.0,1.0
2010-11-17 11:00:00,0.0,1.5933,Yes,Short,,,Win,1.5933,1.5953,1.5893,1.0,1.0
2010-11-29 12:00:00,25.0,1.5581,Yes,Short,,,Win,1.5581,1.5601,1.5541,1.0,1.0
2010-11-30 17:00:00,25.0,1.557,Yes,Short,,,Loss,1.557,1.559,1.553,1.0,1.0
2010-12-01 19:00:00,0.0,1.5594,Yes,Short,,,Loss,1.5594,1.5614,1.5554,1.0,1.0
2010-12-02 14:00:00,50.0,1.557,Yes,Short,,,Win,1.557,1.559,1.553,1.0,1.0
2010-12-20 14:00:00,25.0,1.5526,Yes,Short,,,Loss,1.5526,1.5546,1.5486,1.0,1.0
2010-12-20 15:00:00,25.0,1.5547,Yes,Short,,,Win,1.5547,1.5567,1.5507,1.0,1.0
2011-01-04 16:00:00,61.5,1.5592,Yes,Short,,,Win,1.5592,1.5612,1.5552,1.0,1.0
2011-01-05 23:00:00,47.9,1.5513,Yes,Long,1.0,1.0,Loss,1.5513,1.5493,1.5553,,
2011-01-06 11:00:00,20.8,1.5471,Yes,Short,,,Loss,1.5471,1.5491,1.5431,1.0,1.0
2011-01-10 09:00:00,35.7,1.555,Yes,Long,1.0,1.0,Loss,1.555,1.553,1.559,,
2011-01-10 10:00:00,60.8,1.5487,Yes,Long,1.0,1.0,Win,1.5487,1.5467,1.5527,,
2011-01-11 09:00:00,35.7,1.555,Yes,Long,1.0,1.0,Loss,1.555,1.553,1.559,,
2011-01-11 18:00:00,34.8,1.5625,Yes,Long,1.0,1.0,Loss,1.5625,1.5605,1.5665,,
2011-01-13 14:00:00,65.0,1.5777,Yes,Long,1.0,1.0,Win,1.5777,1.5757,1.5817,,
2011-01-19 14:00:00,96.9,1.6026,Yes,Long,1.0,1.0,Loss,1.6026,1.6006,1.6066,,
2011-01-20 17:00:00,72.0,1.584,Yes,Short,,,Loss,1.584,1.586,1.58,1.0,1.0
2011-01-21 11:00:00,43.1,1.5887,Yes,Short,,,Loss,1.5887,1.5907,1.5847,1.0,1.0
2011-01-21 12:00:00,43.1,1.5902,Yes,Short,,,Loss,1.5902,1.5922,1.5862,1.0,1.0
2011-01-24 23:00:00,86.8,1.5986,Yes,Short,,,Loss,1.5986,1.6006,1.5946,1.0,1.0
2011-01-28 17:00:00,25.0,1.5843,Yes,Short,,,Loss,1.5843,1.5863,1.5803,1.0,1.0
2011-02-04 11:00:00,47.1,1.6128,Yes,Short,,,Win,1.6128,1.6148,1.6088,1.0,1.0
2011-02-17 11:00:00,25.0,1.6125,Yes,Long,1.0,1.0,Win,1.6125,1.6105,1.6165,,
2011-03-25 11:00:00,22.2,1.607,Yes,Short,,,Loss,1.607,1.609,1.603,1.0,1.0
2011-03-25 13:00:00,22.2,1.6102,Yes,Short,,,Win,1.6102,1.6122,1.6062,1.0,1.0
2011-03-31 20:00:00,25.0,1.6064,Yes,Long,1.0,1.0,Loss,1.6064,1.6044,1.6104,,
2011-04-01 13:00:00,50.0,1.6033,Yes,Long,1.0,1.0,Loss,1.6033,1.6013,1.6073,,
2011-04-01 19:00:00,50.0,1.613,Yes,Long,1.0,1.0,Loss,1.613,1.611,1.617,,
2011-04-06 12:00:00,26.2,1.6268,Yes,Long,1.0,1.0,Win,1.6268,1.6248,1.6308,,
2011-04-07 11:00:00,74.4,1.6326,Yes,Short,,,Loss,1.6326,1.6346,1.6286,1.0,1.0
2011-04-07 15:00:00,79.1,1.6301,Yes,Short,,,Loss,1.6301,1.6321,1.6261,1.0,1.0
2011-04-11 17:00:00,95.0,1.6388,Yes,Long,1.0,1.0,Loss,1.6388,1.6368,1.6428,,
2011-04-19 11:00:00,0.0,1.6267,Yes,Long,1.0,1.0,Loss,1.6267,1.6247,1.6307,,
2011-04-19 12:00:00,0.0,1.626,Yes,Long,1.0,1.0,Win,1.626,1.624,1.63,,
2011-04-20 12:00:00,50.0,1.6351,Yes,Long,1.0,1.0,Win,1.6351,1.6331,1.6391,,
2011-04-25 22:00:00,32.0,1.6505,Yes,Long,1.0,1.0,Loss,1.6505,1.6485,1.6545,,
2011-04-26 20:00:00,34.4,1.6476,Yes,Long,1.0,1.0,Win,1.6476,1.6456,1.6516,,
2011-04-27 12:00:00,32.8,1.6563,Yes,Long,1.0,1.0,Loss,1.6563,1.6543,1.6603,,
2011-05-16 14:00:00,0.0,1.6171,Yes,Short,,,Loss,1.6171,1.6191,1.6131,1.0,1.0
2011-05-16 16:00:00,25.0,1.6197,Yes,Short,,,Loss,1.6197,1.6217,1.6157,1.0,1.0
2011-05-18 11:00:00,50.0,1.6234,Yes,Short,,,Win,1.6234,1.6254,1.6194,1.0,1.0
2011-05-20 12:00:00,25.0,1.6252,Yes,Long,1.0,1.0,Loss,1.6252,1.6232,1.6292,,
2011-05-20 21:00:00,25.0,1.6288,Yes,Long,1.0,1.0,Loss,1.6288,1.6268,1.6328,,
2011-05-25 13:00:00,0.0,1.6202,Yes,Long,1.0,1.0,Win,1.6202,1.6182,1.6242,,
2011-06-01 12:00:00,62.2,1.64,Yes,Short,,,Loss,1.64,1.642,1.636,1.0,1.0
2011-06-01 13:00:00,62.2,1.6432,Yes,Short,,,Win,1.6432,1.6452,1.6392,1.0,1.0
2011-06-02 13:00:00,32.2,1.6393,Yes,Short,,,Loss,1.6393,1.6413,1.6353,1.0,1.0
2011-06-08 20:00:00,50.0,1.6404,Yes,Long,1.0,1.0,Loss,1.6404,1.6384,1.6444,,
2011-06-09 16:00:00,50.0,1.6397,Yes,Short,,,Win,1.6397,1.6417,1.6357,1.0,1.0
2011-06-23 12:00:00,50.0,1.6004,Yes,Short,,,Win,1.6004,1.6024,1.5964,1.0,1.0
2011-06-24 13:00:00,0.0,1.603,Yes,Long,1.0,1.0,Loss,1.603,1.601,1.607,,
2011-06-24 14:00:00,0.0,1.6009,Yes,Long,1.0,1.0,Loss,1.6009,1.5989,1.6049,,
2011-06-28 18:00:00,25.0,1.6002,Yes,Long,1.0,1.0,Loss,1.6002,1.5982,1.6042,,
2011-07-05 13:00:00,50.0,1.6118,Yes,Short,,,Win,1.6118,1.6138,1.6078,1.0,1.0
2011-07-15 19:00:00,25.0,1.6145,Yes,Long,1.0,1.0,Loss,1.6145,1.6125,1.6185,,
2011-07-19 11:00:00,8.5,1.6111,Yes,Long,1.0,1.0,Win,1.6111,1.6091,1.6151,,
2011-07-20 14:00:00,44.2,1.6136,Yes,Long,1.0,1.0,Loss,1.6136,1.6116,1.6176,,
2011-08-02 10:00:00,54.4,1.627,Yes,Short,,,Loss,1.627,1.629,1.623,1.0,1.0
2011-08-02 11:00:00,52.2,1.6285,Yes,Short,,,Win,1.6285,1.6305,1.6245,1.0,1.0
2011-08-12 11:00:00,0.0,1.618,Yes,Long,1.0,1.0,Win,1.618,1.616,1.622,,
2011-08-15 12:00:00,50.0,1.6315,Yes,Long,1.0,1.0,Loss,1.6315,1.6295,1.6355,,
2011-08-17 15:00:00,50.0,1.6524,Yes,Long,1.0,1.0,Loss,1.6524,1.6504,1.6564,,
2011-08-19 11:00:00,38.0,1.6487,Yes,Long,1.0,1.0,Win,1.6487,1.6467,1.6527,,
2011-08-26 19:00:00,0.0,1.6319,Yes,Long,1.0,1.0,Win,1.6319,1.6299,1.6359,,
2011-08-31 12:00:00,50.0,1.6287,Yes,Short,,,Loss,1.6287,1.6307,1.6247,1.0,1.0
2011-09-05 01:00:00,0.0,1.6151,Yes,Short,,,Loss,1.6151,1.6171,1.6111,1.0,1.0
2011-09-08 14:00:00,0.0,1.5965,Yes,Short,,,Loss,1.5965,1.5985,1.5925,1.0,1.0
2011-09-12 13:00:00,25.0,1.5849,Yes,Long,1.0,1.0,Loss,1.5849,1.5829,1.5889,,
2011-09-12 18:00:00,25.0,1.58,Yes,Long,1.0,1.0,Loss,1.58,1.578,1.584,,
2011-09-16 11:00:00,50.0,1.5763,Yes,Long,1.0,1.0,Loss,1.5763,1.5743,1.5803,,
2011-09-19 16:00:00,0.0,1.5687,Yes,Short,,,Win,1.5687,1.5707,1.5647,1.0,1.0
2011-09-28 21:00:00,50.0,1.5585,Yes,Short,,,Loss,1.5585,1.5605,1.5545,1.0,1.0
2011-09-30 19:00:00,50.0,1.5621,Yes,Long,1.0,1.0,Win,1.5621,1.5601,1.5661,,
2011-10-03 12:00:00,0.0,1.5506,Yes,Short,,,Loss,1.5506,1.5526,1.5466,1.0,1.0
2011-10-03 13:00:00,0.0,1.5533,Yes,Short,,,Win,1.5533,1.5553,1.5493,1.0,1.0
2011-10-05 12:00:00,0.7,1.5468,Yes,Short,,,Loss,1.5468,1.5488,1.5428,1.0,1.0
2011-10-06 15:00:00,25.0,1.5301,Yes,Short,,,Loss,1.5301,1.5321,1.5261,1.0,1.0
2011-10-06 16:00:00,25.0,1.5305,Yes,Short,,,Loss,1.5305,1.5325,1.5265,1.0,1.0
2011-10-20 18:00:00,55.5,1.5684,Yes,Short,,,Loss,1.5684,1.5704,1.5644,1.0,1.0
2011-10-24 12:00:00,74.7,1.594,Yes,Long,1.0,1.0,Loss,1.594,1.592,1.598,,
2011-10-24 19:00:00,76.4,1.5983,Yes,Long,1.0,1.0,Loss,1.5983,1.5963,1.6023,,
2011-10-25 11:00:00,78.1,1.6006,Yes,Long,1.0,1.0,Loss,1.6006,1.5986,1.6046,,
2011-10-25 12:00:00,78.1,1.5979,Yes,Long,1.0,1.0,Win,1.5979,1.5959,1.6019,,
2011-11-02 19:00:00,72.5,1.5945,Yes,Short,,,Loss,1.5945,1.5965,1.5905,1.0,1.0
2011-11-15 11:00:00,0.0,1.5857,Yes,Short,,,Loss,1.5857,1.5877,1.5817,1.0,1.0
2011-11-22 11:00:00,25.0,1.5624,Yes,Short,,,Loss,1.5624,1.5644,1.5584,1.0,1.0
2011-11-22 12:00:00,25.0,1.5661,Yes,Short,,,Win,1.5661,1.5681,1.5621,1.0,1.0
2011-11-24 12:00:00,0.0,1.5503,Yes,Short,,,Loss,1.5503,1.5523,1.5463,1.0,1.0
2011-11-24 13:00:00,0.0,1.5542,Yes,Short,,,Win,1.5542,1.5562,1.5502,1.0,1.0
2011-11-25 19:00:00,0.0,1.5434,Yes,Short,,,Loss,1.5434,1.5454,1.5394,1.0,1.0
2011-11-28 11:00:00,25.0,1.5546,Yes,Long,1.0,1.0,Win,1.5546,1.5526,1.5586,,
2011-11-30 13:00:00,50.0,1.5606,Yes,Long,1.0,1.0,Loss,1.5606,1.5586,1.5646,,
2011-11-30 14:00:00,50.0,1.56,Yes,Long,1.0,1.0,Win,1.56,1.558,1.564,,
2011-12-01 11:00:00,50.0,1.5719,Yes,Long,1.0,1.0,Loss,1.5719,1.5699,1.5759,,
2011-12-01 13:00:00,50.0,1.5708,Yes,Long,1.0,1.0,Loss,1.5708,1.5688,1.5748,,
2011-12-02 11:00:00,25.0,1.5693,Yes,Long,1.0,1.0,Loss,1.5693,1.5673,1.5733,,
2011-12-02 16:00:00,25.0,1.567,Yes,Long,1.0,1.0,Loss,1.567,1.565,1.571,,
2011-12-06 09:00:00,13.8,1.56084,Yes,Long,1.0,1.0,Win,1.56084,1.55884,1.56484,,
2011-12-07 16:00:00,23.6,1.57174,Yes,Long,1.0,1.0,Loss,1.57174,1.56974,1.57574,,
2011-12-07 17:00:00,23.6,1.56716,Yes,Long,1.0,1.0,Win,1.56716,1.56516,1.57116,,
2011-12-13 10:00:00,0.0,1.5581,Yes,Short,,,Loss,1.5581,1.5601,1.5541,1.0,1.0
2011-12-13 11:00:00,0.0,1.55855,Yes,Short,,,Loss,1.55855,1.56055,1.55455,1.0,1.0
2011-12-14 15:00:00,0.0,1.54568,Yes,Short,,,Win,1.54568,1.54768,1.54168,1.0,1.0
2011-12-16 09:00:00,25.0,1.55142,Yes,Short,,,Loss,1.55142,1.55342,1.54742,1.0,1.0
2011-12-16 11:00:00,25.0,1.55335,Yes,Short,,,Loss,1.55335,1.55535,1.54935,1.0,1.0
2011-12-29 10:00:00,55.3,1.54305,Yes,Short,,,Win,1.54305,1.54505,1.53905,1.0,1.0
2012-01-02 20:00:00,25.0,1.55086,Yes,Long,1.0,1.0,Loss,1.55086,1.54886,1.55486,,
2012-01-02 21:00:00,25.0,1.5502,Yes,Long,1.0,1.0,Win,1.5502,1.5482,1.5542,,
2012-01-06 09:00:00,0.0,1.55015,Yes,Short,,,Loss,1.55015,1.55215,1.54615,1.0,1.0
2012-01-06 14:00:00,0.0,1.54812,Yes,Short,,,Win,1.54812,1.55012,1.54412,1.0,1.0
2012-01-11 12:00:00,50.0,1.54348,Yes,Short,,,Win,1.54348,1.54548,1.53948,1.0,1.0
2012-01-12 11:00:00,0.0,1.53406,Yes,Short,,,Loss,1.53406,1.53606,1.53006,1.0,1.0
2012-01-13 12:00:00,0.0,1.53315,Yes,Short,,,Loss,1.53315,1.53515,1.52915,1.0,1.0
2012-01-17 00:00:00,50.0,1.531,Yes,Short,,,Loss,1.531,1.533,1.527,1.0,1.0
2012-01-18 10:00:00,25.0,1.53448,Yes,Long,1.0,1.0,Win,1.53448,1.53248,1.53848,,
2012-01-23 12:00:00,54.5,1.55626,Yes,Long,1.0,1.0,Loss,1.55626,1.55426,1.56026,,
2012-01-25 19:00:00,94.1,1.56119,Yes,Long,1.0,1.0,Win,1.56119,1.55919,1.56519,,
2012-02-03 19:00:00,71.0,1.5813,Yes,Long,1.0,1.0,Loss,1.5813,1.5793,1.5853,,
2012-02-07 17:00:00,39.3,1.5869,Yes,Long,1.0,1.0,Win,1.5869,1.5849,1.5909,,
2012-02-10 10:00:00,51.4,1.58098,Yes,Short,,,Loss,1.58098,1.58298,1.57698,1.0,1.0
2012-02-10 11:00:00,51.4,1.58359,Yes,Short,,,Win,1.58359,1.58559,1.57959,1.0,1.0
2012-02-14 15:00:00,0.0,1.56997,Yes,Short,,,Win,1.56997,1.57197,1.56597,1.0,1.0
2012-02-16 09:00:00,25.0,1.56865,Yes,Long,1.0,1.0,Loss,1.56865,1.56665,1.57265,,
2012-02-16 10:00:00,25.0,1.56737,Yes,Long,1.0,1.0,Win,1.56737,1.56537,1.57137,,
2012-02-17 11:00:00,0.0,1.58504,Yes,Long,1.0,1.0,Loss,1.58504,1.58304,1.58904,,
2012-02-24 10:00:00,25.3,1.57755,Yes,Long,1.0,1.0,Win,1.57755,1.57555,1.58155,,
2012-02-28 18:00:00,56.8,1.58845,Yes,Long,1.0,1.0,Win,1.58845,1.58645,1.59245,,
2012-03-01 10:00:00,57.6,1.59409,Yes,Long,1.0,1.0,Loss,1.59409,1.59209,1.59809,,
2012-03-07 14:00:00,27.7,1.57192,Yes,Short,,,Loss,1.57192,1.57392,1.56792,1.0,1.0
2012-03-08 01:00:00,0.1,1.57295,Yes,Short,,,Loss,1.57295,1.57495,1.56895,1.0,1.0
2012-03-12 13:00:00,50.0,1.56196,Yes,Short,,,Loss,1.56196,1.56396,1.55796,1.0,1.0
2012-03-12 14:00:00,50.0,1.56372,Yes,Short,,,Loss,1.56372,1.56572,1.55972,1.0,1.0
2012-03-15 12:00:00,25.0,1.56629,Yes,Long,1.0,1.0,Loss,1.56629,1.56429,1.57029,,
2012-03-15 14:00:00,25.0,1.56794,Yes,Long,1.0,1.0,Loss,1.56794,1.56594,1.57194,,
2012-03-21 12:00:00,36.8,1.58558,Yes,Long,1.0,1.0,Loss,1.58558,1.58358,1.58958,,
2012-03-21 21:00:00,39.2,1.58575,Yes,Long,1.0,1.0,Loss,1.58575,1.58375,1.58975,,
2012-03-22 12:00:00,45.6,1.5798,Yes,Long,1.0,1.0,Win,1.5798,1.5778,1.5838,,
2012-03-27 12:00:00,58.6,1.59784,Yes,Long,1.0,1.0,Loss,1.59784,1.59584,1.60184,,
2012-03-27 15:00:00,58.6,1.59483,Yes,Long,1.0,1.0,Win,1.59483,1.59283,1.59883,,
2012-04-02 12:00:00,75.3,1.60532,Yes,Long,1.0,1.0,Loss,1.60532,1.60332,1.60932,,
2012-04-17 11:00:00,0.5,1.59211,Yes,Long,1.0,1.0,Win,1.59211,1.59011,1.59611,,
2012-04-18 10:00:00,55.7,1.59171,Yes,Long,1.0,1.0,Loss,1.59171,1.58971,1.59571,,
2012-04-18 11:00:00,56.1,1.59176,Yes,Long,1.0,1.0,Win,1.59176,1.58976,1.59576,,
2012-04-25 11:00:00,87.5,1.6148,Yes,Long,1.0,1.0,Loss,1.6148,1.6128,1.6188,,
2012-04-25 12:00:00,87.5,1.60818,Yes,Long,1.0,1.0,Win,1.60818,1.60618,1.61218,,
2012-04-27 13:00:00,95.2,1.62138,Yes,Long,1.0,1.0,Win,1.62138,1.61938,1.62538,,
2012-05-02 09:00:00,68.4,1.6222,Yes,Short,,,Win,1.6222,1.6242,1.6182,1.0,1.0
2012-05-11 00:00:00,25.0,1.61449,Yes,Short,,,Win,1.61449,1.61649,1.61049,1.0,1.0
2012-05-31 17:00:00,0.0,1.54462,Yes,Short,,,Win,1.54462,1.54662,1.54062,1.0,1.0
2012-06-07 12:00:00,50.0,1.54788,Yes,Long,1.0,1.0,Win,1.54788,1.54588,1.55188,,
2012-06-13 11:00:00,43.0,1.55689,Yes,Short,,,Loss,1.55689,1.55889,1.55289,1.0,1.0
2012-06-19 17:00:00,83.4,1.56961,Yes,Long,1.0,1.0,Win,1.56961,1.56761,1.57361,,
2012-06-20 12:00:00,59.4,1.57273,Yes,Long,1.0,1.0,Win,1.57273,1.57073,1.57673,,
2012-06-21 13:00:00,86.4,1.57127,Yes,Short,,,Win,1.57127,1.57327,1.56727,1.0,1.0
2012-06-22 10:00:00,59.8,1.55981,Yes,Short,,,Loss,1.55981,1.56181,1.55581,1.0,1.0
2012-06-22 11:00:00,32.6,1.56098,Yes,Short,,,Loss,1.56098,1.56298,1.55698,1.0,1.0
2012-06-26 16:00:00,1.9,1.55906,Yes,Short,,,Loss,1.55906,1.56106,1.55506,1.0,1.0
2012-06-28 11:00:00,25.0,1.55623,Yes,Short,,,Win,1.55623,1.55823,1.55223,1.0,1.0
2012-07-05 12:00:00,36.0,1.55777,Yes,Short,,,Loss,1.55777,1.55977,1.55377,1.0,1.0
2012-07-11 19:00:00,50.0,1.553,Yes,Short,,,Win,1.553,1.555,1.549,1.0,1.0
2012-07-25 12:00:00,29.2,1.54816,Yes,Short,,,Loss,1.54816,1.55016,1.54416,1.0,1.0
2012-07-25 13:00:00,29.2,1.54983,Yes,Short,,,Win,1.54983,1.55183,1.54583,1.0,1.0
2012-08-01 12:00:00,3.2,1.56427,Yes,Short,,,Win,1.56427,1.56627,1.56027,1.0,1.0
2012-08-02 13:00:00,2.7,1.55641,Yes,Short,,,Loss,1.55641,1.55841,1.55241,1.0,1.0
2012-08-02 18:00:00,2.8,1.55159,Yes,Short,,,Loss,1.55159,1.55359,1.54759,1.0,1.0
2012-08-13 14:00:00,25.2,1.57039,Yes,Long,1.0,1.0,Loss,1.57039,1.56839,1.57439,,
2012-08-15 12:00:00,85.4,1.56899,Yes,Long,1.0,1.0,Loss,1.56899,1.56699,1.57299,,
2012-08-16 12:00:00,32.4,1.57005,Yes,Long,1.0,1.0,Win,1.57005,1.56805,1.57405,,
2012-08-29 14:00:00,52.2,1.58202,Yes,Long,1.0,1.0,Win,1.58202,1.58002,1.58602,,
2012-09-05 13:00:00,53.4,1.58806,Yes,Long,1.0,1.0,Win,1.58806,1.58606,1.59206,,
2012-09-06 18:00:00,73.2,1.5932,Yes,Long,1.0,1.0,Win,1.5932,1.5912,1.5972,,
2012-09-10 19:00:00,91.5,1.60066,Yes,Short,,,Loss,1.60066,1.60266,1.59666,1.0,1.0
2012-09-13 20:00:00,70.6,1.6112,Yes,Long,1.0,1.0,Win,1.6112,1.6092,1.6152,,
2012-09-24 12:00:00,59.2,1.61977,Yes,Short,,,Loss,1.61977,1.62177,1.61577,1.0,1.0
2012-09-27 13:00:00,25.0,1.62073,Yes,Long,1.0,1.0,Loss,1.62073,1.61873,1.62473,,
2012-10-09 11:00:00,25.0,1.6016,Yes,Short,,,Loss,1.6016,1.6036,1.5976,1.0,1.0
2012-10-12 11:00:00,50.0,1.60699,Yes,Long,1.0,1.0,Loss,1.60699,1.60499,1.61099,,
2012-10-12 13:00:00,50.0,1.60393,Yes,Long,1.0,1.0,Win,1.60393,1.60193,1.60793,,
2012-10-15 12:00:00,50.0,1.60624,Yes,Long,1.0,1.0,Loss,1.60624,1.60424,1.61024,,
2012-10-18 11:00:00,50.0,1.61175,Yes,Short,,,Loss,1.61175,1.61375,1.60775,1.0,1.0
2012-10-18 12:00:00,50.0,1.61467,Yes,Short,,,Loss,1.61467,1.61667,1.61067,1.0,1.0
2012-11-08 14:00:00,25.0,1.59928,Yes,Short,,,Loss,1.59928,1.60128,1.59528,1.0,1.0
2012-11-14 12:00:00,50.0,1.58694,Yes,Short,,,Win,1.58694,1.58894,1.58294,1.0,1.0
