Datetime_Kyiv,Direction,Entry_Price,First_LDN_PDH_Short,HTF_Bullish_Prob,Outcome,Hold_Bars,First_LDN_PDL_Long
2008-06-06 11:00:00,Short,1.956,1.0,0.0,Loss,8,
2008-06-17 12:00:00,Short,1.961,1.0,25.0,Win,8,
2008-06-19 14:00:00,Short,1.9694,1.0,25.0,Loss,8,
2008-07-18 13:00:00,Long,1.9969,,60.5,Win,8,1.0
2008-07-29 12:00:00,Short,1.9931,1.0,25.0,Win,8,
2008-08-11 10:00:00,Short,1.9175,1.0,0.0,Loss,8,
2008-08-18 12:00:00,Short,1.8671,1.0,0.0,Loss,8,
2008-09-04 14:00:00,Short,1.7779,1.0,0.0,Win,8,
2008-09-12 14:00:00,Short,1.7696,1.0,0.0,Loss,8,
2008-09-15 11:00:00,Short,1.8029,1.0,0.0,Win,8,
2008-09-19 14:00:00,Long,1.7991,,78.0,Win,8,1.0
2008-09-22 11:00:00,Long,1.8434,,64.1,Win,8,1.0
2008-09-25 13:00:00,Short,1.8589,1.0,43.1,Win,8,
2008-10-03 11:00:00,Short,1.769,1.0,0.0,Loss,8,
2008-10-13 12:00:00,Short,1.7171,1.0,25.0,Loss,8,
2008-10-14 10:00:00,Short,1.7436,1.0,25.0,Loss,8,
2008-10-17 13:00:00,Short,1.7331,1.0,25.0,Loss,8,
2008-10-29 11:00:00,Short,1.6061,1.0,25.0,Loss,8,
2008-10-30 10:00:00,Short,1.6639,1.0,25.0,Win,8,
2008-11-03 11:00:00,Short,1.6205,1.0,25.0,Win,8,
2008-11-17 13:00:00,Short,1.4919,1.0,25.0,Loss,8,
2008-11-18 11:00:00,Short,1.4962,1.0,25.0,Loss,8,
2008-11-24 10:00:00,Short,1.4874,1.0,0.0,Loss,8,
2008-12-08 13:00:00,Short,1.4916,1.0,25.0,Loss,8,
2008-12-22 11:00:00,Short,1.4912,1.0,16.1,Win,8,
2008-12-29 11:00:00,Short,1.4696,1.0,25.0,Win,8,
2009-01-05 11:00:00,Short,1.4486,1.0,25.0,Loss,8,
2009-01-16 10:00:00,Short,1.4859,1.0,0.0,Win,8,
2009-01-27 13:00:00,Short,1.4064,1.0,25.0,Loss,8,
2009-02-09 10:00:00,Long,1.4762,,88.0,Win,8,1.0
2009-02-11 10:00:00,Long,1.442,,59.2,Loss,8,1.0
2009-02-13 14:00:00,Short,1.4509,1.0,27.0,Win,8,
2009-02-19 13:00:00,Short,1.4398,1.0,0.0,Win,8,
2009-02-25 12:00:00,Short,1.4475,1.0,12.4,Win,8,
2009-03-05 12:00:00,Short,1.4163,1.0,25.0,Win,8,
2009-03-31 12:00:00,Short,1.4269,1.0,2.8,Loss,8,
2009-04-02 12:00:00,Short,1.4583,1.0,25.0,Loss,8,
2009-04-03 14:00:00,Short,1.4747,1.0,25.0,Loss,8,
2009-04-06 12:00:00,Short,1.4906,1.0,25.9,Win,8,
2009-04-07 11:00:00,Long,1.4727,,58.0,Win,8,1.0
2009-04-13 14:00:00,Short,1.4725,1.0,43.8,Loss,8,
2009-04-14 11:00:00,Short,1.4872,1.0,12.2,Loss,8,
2009-04-17 12:00:00,Long,1.4822,,60.5,Loss,8,1.0
2009-04-29 11:00:00,Short,1.4721,1.0,25.0,Loss,8,
2009-04-30 13:00:00,Short,1.4859,1.0,25.0,Win,8,
2009-05-18 12:00:00,Long,1.5242,,71.0,Win,8,1.0
2009-05-25 14:00:00,Long,1.5893,,89.9,Win,8,1.0
2009-05-28 13:00:00,Long,1.5938,,69.6,Loss,8,1.0
2009-06-04 10:00:00,Long,1.6309,,65.3,Loss,8,1.0
2009-06-09 13:00:00,Short,1.6117,1.0,0.9,Loss,8,
2009-07-06 11:00:00,Short,1.6133,1.0,25.0,Loss,8,
2009-07-15 12:00:00,Short,1.6358,1.0,25.0,Loss,8,
2009-07-20 13:00:00,Short,1.6501,1.0,24.9,Loss,8,
2009-07-22 13:00:00,Long,1.6355,,84.4,Win,8,1.0
2009-07-27 13:00:00,Short,1.6469,1.0,25.1,Loss,8,
2009-07-28 13:00:00,Short,1.6521,1.0,19.1,Win,8,
2009-07-31 12:00:00,Short,1.6536,1.0,26.1,Loss,8,
2009-08-07 14:00:00,Long,1.6743,,87.2,Loss,8,1.0
2009-08-10 10:00:00,Short,1.6661,1.0,27.8,Win,8,
2009-08-13 12:00:00,Short,1.6562,1.0,25.0,Loss,8,
2009-08-20 14:00:00,Short,1.6473,1.0,25.0,Loss,8,
2009-09-17 14:00:00,Short,1.6536,1.0,41.5,Win,8,
2009-09-23 11:00:00,Short,1.6365,1.0,25.0,Loss,8,
2009-09-29 11:00:00,Short,1.586,1.0,0.0,Loss,8,
2009-10-05 12:00:00,Short,1.5978,1.0,0.0,Win,8,
2009-10-08 13:00:00,Short,1.6051,1.0,25.0,Loss,8,
2009-10-12 11:00:00,Short,1.5746,1.0,25.0,Loss,8,
2009-10-19 13:00:00,Long,1.6291,,67.1,Win,8,1.0
2009-10-20 12:00:00,Short,1.6399,1.0,26.0,Win,8,
2009-10-26 13:00:00,Long,1.6326,,86.2,Loss,8,1.0
2009-11-02 10:00:00,Short,1.6376,1.0,25.0,Loss,8,
2009-11-04 13:00:00,Short,1.6516,1.0,25.0,Loss,8,
2009-11-10 10:00:00,Long,1.6649,,79.0,Win,8,1.0
2009-11-11 14:00:00,Short,1.6665,1.0,30.1,Win,8,
2009-11-23 13:00:00,Short,1.6608,1.0,0.0,Loss,8,
2009-11-25 12:00:00,Short,1.6699,1.0,25.0,Win,8,
2009-12-07 10:00:00,Short,1.6341,1.0,0.0,Loss,8,
2009-12-21 11:00:00,Short,1.6133,1.0,0.0,Win,8,
2009-12-24 11:00:00,Short,1.6003,1.0,25.0,Win,8,
2009-12-29 12:00:00,Short,1.6,1.0,25.0,Win,8,
2010-01-20 12:00:00,Long,1.6273,,94.2,Win,8,1.0
2010-01-25 14:00:00,Short,1.6132,1.0,25.0,Loss,8,
2010-01-26 12:00:00,Short,1.6118,1.0,25.0,Loss,8,
2010-01-28 12:00:00,Short,1.6233,1.0,25.0,Win,8,
2010-02-01 11:00:00,Short,1.5918,1.0,0.0,Loss,8,
2010-02-03 13:00:00,Short,1.5978,1.0,25.0,Win,8,
2010-02-12 12:00:00,Short,1.5613,1.0,25.0,Loss,8,
2010-02-18 13:00:00,Long,1.5591,,55.4,Win,8,1.0
2010-02-22 12:00:00,Short,1.5457,1.0,25.0,Loss,8,
2010-02-23 11:00:00,Short,1.5433,1.0,25.0,Win,8,
2010-03-03 13:00:00,Short,1.5049,1.0,25.0,Loss,8,
2010-03-08 12:00:00,Short,1.5137,1.0,25.0,Win,8,
2010-03-29 14:00:00,Short,1.4968,1.0,0.0,Loss,8,
2010-04-06 10:00:00,Long,1.5241,,86.2,Loss,8,1.0
2010-04-13 14:00:00,Long,1.5421,,81.1,Loss,8,1.0
2010-04-16 13:00:00,Long,1.5455,,63.6,Loss,8,1.0
2010-04-26 13:00:00,Short,1.544,1.0,0.0,Loss,8,
2010-04-30 12:00:00,Short,1.5365,1.0,25.0,Win,8,
2010-05-10 10:00:00,Short,1.4862,1.0,0.0,Loss,8,
2010-05-12 14:00:00,Short,1.4903,1.0,25.0,Win,8,
2010-06-17 13:00:00,Long,1.4805,,75.5,Win,8,1.0
2010-06-18 13:00:00,Short,1.4821,1.0,39.1,Win,8,
2010-06-28 14:00:00,Long,1.5048,,55.8,Win,8,1.0
2010-07-08 12:00:00,Short,1.5165,1.0,26.5,Win,8,
2010-07-21 13:00:00,Short,1.5277,1.0,16.5,Win,8,
2010-07-26 12:00:00,Short,1.5483,1.0,37.5,Loss,8,
2010-07-27 12:00:00,Short,1.5461,1.0,36.1,Loss,8,
2010-08-09 14:00:00,Long,1.596,,67.7,Loss,8,1.0
2010-08-10 12:00:00,Long,1.5804,,62.7,Loss,8,1.0
2010-08-16 12:00:00,Short,1.5575,1.0,25.0,Loss,8,
2010-08-23 12:00:00,Short,1.5576,1.0,0.0,Win,8,
2010-08-26 13:00:00,Short,1.5539,1.0,25.0,Win,8,
2010-09-06 12:00:00,Short,1.5385,1.0,25.0,Loss,8,
2010-09-08 13:00:00,Short,1.5429,1.0,25.0,Loss,8,
2010-09-13 13:00:00,Short,1.5426,1.0,0.0,Win,8,
2010-09-22 13:00:00,Short,1.5665,1.0,28.5,Win,8,
2010-09-28 13:00:00,Long,1.5878,,57.0,Loss,8,1.0
2010-10-14 13:00:00,Short,1.6043,1.0,38.6,Win,8,
2010-10-18 14:00:00,Long,1.5893,,64.3,Win,8,1.0
2010-10-25 12:00:00,Short,1.5726,1.0,0.0,Loss,8,
2010-11-11 11:00:00,Short,1.6107,1.0,12.2,Loss,8,
2010-11-29 11:00:00,Short,1.56,1.0,25.0,Win,8,
2010-12-01 14:00:00,Short,1.5598,1.0,0.0,Loss,8,
2010-12-03 14:00:00,Short,1.5622,1.0,25.0,Loss,8,
2010-12-13 14:00:00,Long,1.5724,,90.4,Win,8,1.0
2010-12-15 10:00:00,Long,1.5755,,57.9,Loss,8,1.0
2010-12-17 13:00:00,Short,1.5569,1.0,25.0,Win,8,
2010-12-20 14:00:00,Short,1.5526,1.0,25.0,Win,8,
2010-12-24 11:00:00,Short,1.5453,1.0,25.0,Win,8,
2010-12-30 11:00:00,Short,1.5506,1.0,25.0,Win,8,
2011-01-17 11:00:00,Long,1.5869,,84.2,Win,8,1.0
2011-01-20 11:00:00,Long,1.5993,,72.4,Loss,8,1.0
2011-01-24 14:00:00,Long,1.594,,88.5,Win,8,1.0
2011-01-25 14:00:00,Long,1.5757,,58.9,Win,8,1.0
2011-01-27 11:00:00,Short,1.589,1.0,25.3,Loss,8,
2011-01-31 10:00:00,Short,1.5841,1.0,0.0,Loss,8,
2011-02-01 10:00:00,Short,1.6059,1.0,0.0,Loss,8,
2011-02-02 14:00:00,Short,1.619,1.0,5.2,Win,8,
2011-02-07 12:00:00,Short,1.6121,1.0,30.1,Win,8,
2011-02-08 13:00:00,Long,1.6122,,84.9,Loss,8,1.0
2011-02-14 11:00:00,Short,1.6016,1.0,25.0,Loss,8,
2011-02-18 13:00:00,Short,1.6204,1.0,25.2,Loss,8,
2011-02-23 13:00:00,Short,1.6242,1.0,26.1,Win,8,
2011-02-24 12:00:00,Long,1.6169,,83.1,Loss,8,1.0
2011-03-01 13:00:00,Short,1.6275,1.0,26.6,Win,8,
2011-03-18 12:00:00,Short,1.6093,1.0,25.0,Loss,8,
2011-03-28 11:00:00,Short,1.5982,1.0,3.0,Loss,8,
2011-03-29 12:00:00,Short,1.6027,1.0,0.0,Win,8,
2011-03-30 14:00:00,Short,1.6051,1.0,25.0,Loss,8,
2011-03-31 13:00:00,Short,1.6127,1.0,25.0,Win,8,
2011-04-04 12:00:00,Short,1.6133,1.0,0.0,Win,8,
2011-04-06 13:00:00,Short,1.6304,1.0,26.2,Loss,8,
2011-04-11 14:00:00,Long,1.6354,,95.0,Loss,8,1.0
2011-05-02 10:00:00,Long,1.6678,,65.6,Win,8,1.0
2011-05-09 12:00:00,Short,1.6363,1.0,0.0,Win,8,
2011-05-16 14:00:00,Short,1.6171,1.0,0.0,Loss,8,
2011-05-17 14:00:00,Short,1.6261,1.0,25.0,Win,8,
2011-05-20 14:00:00,Short,1.6233,1.0,25.0,Loss,8,
2011-05-26 11:00:00,Short,1.6286,1.0,25.0,Loss,8,
2011-05-30 12:00:00,Long,1.6477,,68.5,Loss,8,1.0
2011-06-07 14:00:00,Short,1.6428,1.0,31.2,Loss,8,
2011-06-13 13:00:00,Short,1.6266,1.0,0.0,Loss,8,
2011-06-14 10:00:00,Short,1.6409,1.0,0.0,Win,8,
2011-06-22 12:00:00,Short,1.6155,1.0,25.0,Win,8,
2011-07-04 14:00:00,Short,1.6103,1.0,25.0,Win,8,
2011-07-13 13:00:00,Short,1.5962,1.0,25.0,Loss,8,
2011-07-25 14:00:00,Long,1.6277,,86.9,Win,8,1.0
2011-07-28 13:00:00,Long,1.6321,,89.0,Win,8,1.0
2011-07-29 14:00:00,Long,1.6271,,64.6,Win,8,1.0
2011-08-29 13:00:00,Short,1.6382,1.0,0.0,Loss,8,
2011-09-05 11:00:00,Short,1.6141,1.0,0.0,Win,8,
2011-09-06 14:00:00,Short,1.6097,1.0,0.0,Win,8,
2011-09-27 12:00:00,Short,1.5546,1.0,25.0,Loss,8,
2011-09-29 14:00:00,Short,1.5639,1.0,25.0,Win,8,
2011-10-06 14:00:00,Short,1.5469,1.0,25.0,Win,8,
2011-10-07 14:00:00,Short,1.5519,1.0,25.0,Loss,8,
2011-10-17 11:00:00,Long,1.5813,,68.5,Loss,8,1.0
2011-10-20 13:00:00,Long,1.5781,,57.1,Loss,8,1.0
2011-10-31 10:00:00,Long,1.6041,,92.5,Win,8,1.0
2011-11-28 10:00:00,Short,1.5508,1.0,25.0,Loss,8,
2011-12-05 13:00:00,Short,1.56349,1.0,4.6,Loss,8,
2011-12-09 11:00:00,Long,1.56437,,68.2,Loss,8,1.0
2011-12-16 11:00:00,Short,1.55335,1.0,25.0,Win,8,
2011-12-20 13:00:00,Short,1.56337,1.0,0.0,Loss,8,
2011-12-21 14:00:00,Short,1.56901,1.0,25.0,Win,8,
2011-12-26 12:00:00,Short,1.56265,1.0,20.0,Win,8,
2012-01-09 12:00:00,Short,1.54404,1.0,0.0,Win,8,
2012-01-10 10:00:00,Short,1.54628,1.0,25.0,Loss,8,
2012-01-13 11:00:00,Short,1.53556,1.0,0.0,Win,8,
2012-01-20 11:00:00,Short,1.54558,1.0,25.0,Loss,8,
2012-01-30 13:00:00,Long,1.57007,,73.2,Loss,8,1.0
2012-02-06 14:00:00,Long,1.57601,,68.4,Win,8,1.0
2012-02-13 12:00:00,Short,1.58135,1.0,6.4,Win,8,
2012-02-17 13:00:00,Short,1.5828,1.0,0.0,Loss,8,
2012-02-24 14:00:00,Short,1.58043,1.0,25.1,Loss,8,
2012-02-29 14:00:00,Short,1.59323,1.0,32.8,Win,8,
2012-03-01 11:00:00,Long,1.59259,,57.6,Win,8,1.0
2012-03-08 13:00:00,Short,1.58035,1.0,25.0,Loss,8,
2012-03-21 13:00:00,Short,1.58666,1.0,36.8,Win,8,
2012-03-23 14:00:00,Short,1.58208,1.0,35.8,Loss,8,
2012-03-26 14:00:00,Long,1.58726,,85.0,Win,8,1.0
2012-03-28 14:00:00,Long,1.59137,,83.5,Loss,8,1.0
2012-03-30 12:00:00,Short,1.59965,1.0,44.2,Win,8,
2012-04-02 12:00:00,Long,1.60532,,75.3,Loss,8,1.0
2012-04-23 14:00:00,Long,1.60835,,79.0,Win,8,1.0
2012-04-27 12:00:00,Long,1.61816,,95.2,Win,8,1.0
2012-05-01 14:00:00,Long,1.62081,,69.8,Win,8,1.0
2012-05-14 13:00:00,Short,1.60672,1.0,25.0,Loss,8,
2012-05-22 13:00:00,Short,1.57733,1.0,25.0,Win,8,
2012-05-28 11:00:00,Short,1.56981,1.0,0.0,Win,8,
2012-06-06 14:00:00,Short,1.5485,1.0,25.0,Win,8,
2012-06-11 12:00:00,Short,1.55549,1.0,25.0,Win,8,
2012-06-14 12:00:00,Long,1.54796,,61.1,Win,8,1.0
2012-06-19 14:00:00,Long,1.56626,,83.5,Win,8,1.0
2012-06-29 13:00:00,Short,1.55774,1.0,0.0,Loss,8,
2012-07-09 13:00:00,Short,1.54957,1.0,0.0,Loss,8,
2012-08-15 13:00:00,Long,1.56843,,85.4,Loss,8,1.0
2012-08-24 14:00:00,Long,1.58416,,83.2,Loss,8,1.0
2012-08-28 14:00:00,Long,1.57847,,57.4,Win,8,1.0
2012-09-03 13:00:00,Long,1.58808,,58.3,Win,8,1.0
2012-09-10 10:00:00,Long,1.5996,,90.1,Win,8,1.0
2012-09-17 14:00:00,Long,1.62354,,96.9,Win,8,1.0
2012-09-20 13:00:00,Long,1.61947,,70.3,Loss,8,1.0
2012-09-21 11:00:00,Short,1.62365,1.0,39.3,Loss,8,
2012-09-24 14:00:00,Long,1.62006,,59.2,Win,8,1.0
2012-09-26 10:00:00,Long,1.61648,,64.9,Loss,8,1.0
2012-10-16 13:00:00,Short,1.60931,1.0,25.0,Loss,8,
2012-10-31 14:00:00,Short,1.61142,1.0,25.2,Loss,8,
2012-11-02 10:00:00,Long,1.60944,,75.4,Loss,8,1.0
2012-11-05 11:00:00,Short,1.59752,1.0,37.0,Win,8,
2012-11-07 11:00:00,Short,1.60074,1.0,25.0,Win,8,
2012-11-12 10:00:00,Short,1.58831,1.0,25.0,Win,8,
2012-11-16 12:00:00,Short,1.58514,1.0,0.0,Loss,8,
2012-11-22 13:00:00,Short,1.59536,1.0,25.0,Win,8,
2013-01-02 11:00:00,Short,1.63149,1.0,0.0,Win,8,
2013-01-21 13:00:00,Short,1.58797,1.0,0.0,Win,8,
2013-02-04 14:00:00,Short,1.5725,1.0,25.0,Loss,8,
2013-02-05 13:00:00,Short,1.57457,1.0,0.0,Win,8,
2013-02-07 14:00:00,Short,1.57095,1.0,25.0,Win,8,
2013-02-15 12:00:00,Short,1.54914,1.0,0.0,Loss,8,
2013-02-25 12:00:00,Short,1.51367,1.0,25.0,Win,8,
2013-02-28 12:00:00,Short,1.5178,1.0,0.0,Win,8,
2013-03-04 12:00:00,Short,1.50354,1.0,0.0,Loss,8,
2013-03-05 13:00:00,Short,1.51557,1.0,25.0,Win,8,
2013-03-11 13:00:00,Short,1.48812,1.0,0.0,Loss,8,
2013-03-20 14:00:00,Long,1.51131,,69.4,Loss,8,1.0
2013-04-10 13:00:00,Short,1.53211,1.0,44.8,Loss,8,
2013-04-19 14:00:00,Short,1.53495,1.0,25.0,Win,8,
2013-04-29 14:00:00,Short,1.55201,1.0,40.0,Win,8,
2013-05-20 10:00:00,Short,1.51939,1.0,25.0,Loss,8,
2013-05-30 11:00:00,Short,1.51563,1.0,25.0,Loss,8,
2013-06-03 14:00:00,Short,1.52508,1.0,25.4,Loss,8,
2013-06-10 13:00:00,Long,1.5529,,70.5,Win,8,1.0
2013-06-17 11:00:00,Long,1.57125,,68.8,Loss,8,1.0
2013-06-21 12:00:00,Short,1.54841,1.0,0.0,Win,8,
2013-07-09 14:00:00,Short,1.48542,1.0,25.0,Loss,8,
2013-07-16 12:00:00,Short,1.50571,1.0,25.0,Loss,8,
2013-07-29 13:00:00,Long,1.53951,,67.8,Loss,8,1.0
2013-08-13 14:00:00,Long,1.54513,,64.0,Loss,8,1.0
2013-08-19 12:00:00,Long,1.5645,,80.4,Win,8,1.0
2013-09-02 14:00:00,Short,1.55811,1.0,0.0,Win,8,
2013-09-30 13:00:00,Long,1.61518,,72.1,Win,8,1.0
2013-10-11 14:00:00,Short,1.59751,1.0,0.0,Win,8,
2013-10-14 11:00:00,Short,1.59764,1.0,25.0,Loss,8,
2013-10-16 14:00:00,Short,1.60301,1.0,0.0,Win,8,
2013-10-25 10:00:00,Short,1.62076,1.0,36.9,Win,8,
2013-11-11 13:00:00,Short,1.59907,1.0,0.0,Win,8,
2013-11-13 14:00:00,Short,1.59677,1.0,0.0,Loss,8,
2013-11-20 14:00:00,Short,1.61405,1.0,7.2,Win,8,
2013-12-04 13:00:00,Long,1.63617,,68.6,Win,8,1.0
2013-12-09 13:00:00,Short,1.63786,1.0,23.4,Loss,8,
2013-12-16 12:00:00,Short,1.63077,1.0,0.0,Win,8,
2013-12-18 14:00:00,Short,1.63534,1.0,0.0,Loss,8,
2013-12-23 12:00:00,Short,1.63437,1.0,25.0,Loss,8,
2014-01-20 13:00:00,Short,1.64344,1.0,25.0,Win,8,
2014-01-21 14:00:00,Short,1.64298,1.0,25.0,Loss,8,
2014-02-18 13:00:00,Long,1.6682,,95.8,Loss,8,1.0
2014-02-25 14:00:00,Short,1.66918,1.0,5.5,Win,8,
2014-02-28 11:00:00,Short,1.67281,1.0,25.0,Win,8,
2014-03-17 14:00:00,Short,1.66082,1.0,0.0,Loss,8,
2014-03-24 13:00:00,Short,1.64948,1.0,0.0,Win,8,
2014-04-07 10:00:00,Short,1.65774,1.0,16.4,Loss,8,
2014-04-14 13:00:00,Short,1.67181,1.0,22.5,Loss,8,
2014-04-28 12:00:00,Long,1.68427,,69.3,Loss,8,1.0
2014-05-05 13:00:00,Long,1.68674,,55.9,Loss,8,1.0
2014-05-19 12:00:00,Short,1.68071,1.0,25.0,Loss,8,
2014-05-21 14:00:00,Short,1.68889,1.0,25.0,Loss,8,
2014-05-26 13:00:00,Short,1.6846,1.0,6.4,Win,8,
2014-05-27 13:00:00,Short,1.6822,1.0,19.4,Win,8,
2014-05-30 12:00:00,Short,1.67312,1.0,0.0,Loss,8,
2014-06-17 14:00:00,Long,1.69832,,84.7,Loss,8,1.0
2014-06-18 14:00:00,Short,1.69433,1.0,36.0,Loss,8,
2014-06-30 12:00:00,Short,1.70251,1.0,33.4,Loss,8,
2014-07-03 14:00:00,Long,1.71357,,73.5,Win,8,1.0
2014-07-07 10:00:00,Long,1.71478,,90.7,Loss,8,1.0
2014-07-21 10:00:00,Short,1.70829,1.0,0.0,Win,8,
2014-07-23 14:00:00,Short,1.70479,1.0,0.0,Win,8,
2014-08-05 11:00:00,Short,1.68482,1.0,25.0,Loss,8,
2014-08-11 14:00:00,Short,1.67801,1.0,0.0,Loss,8,
2014-08-13 12:00:00,Short,1.68037,1.0,0.0,Win,8,
2014-08-15 14:00:00,Short,1.6689,1.0,0.0,Loss,8,
2014-08-28 14:00:00,Short,1.6578,1.0,25.0,Loss,8,
2014-09-01 14:00:00,Short,1.6611,1.0,0.0,Win,8,
2014-09-17 14:00:00,Short,1.63052,1.0,25.0,Win,8,
2014-09-29 13:00:00,Short,1.62276,1.0,2.4,Loss,8,
2014-09-30 12:00:00,Short,1.62355,1.0,25.0,Win,8,
2014-10-06 12:00:00,Short,1.5983,1.0,0.0,Loss,8,
2014-10-07 12:00:00,Short,1.60889,1.0,25.0,Win,8,
2014-10-09 10:00:00,Short,1.61716,1.0,25.0,Win,8,
2014-10-13 12:00:00,Short,1.60807,1.0,25.0,Win,8,
2014-10-24 14:00:00,Short,1.60408,1.0,4.5,Loss,8,
2014-11-03 13:00:00,Short,1.60013,1.0,0.0,Win,8,
2014-11-10 10:00:00,Short,1.58844,1.0,0.0,Win,8,
2014-11-24 11:00:00,Short,1.5643,1.0,25.0,Loss,8,
2014-11-28 12:00:00,Long,1.56881,,74.5,Loss,8,1.0
2014-12-09 12:00:00,Short,1.56405,1.0,0.0,Loss,8,
2014-12-19 12:00:00,Short,1.56485,1.0,2.0,Win,8,
2014-12-29 13:00:00,Short,1.55453,1.0,25.0,Win,8,
2015-01-05 12:00:00,Short,1.52671,1.0,0.0,Win,8,
2015-01-14 11:00:00,Short,1.5173,1.0,0.0,Loss,8,
2015-01-19 13:00:00,Short,1.51597,1.0,0.9,Win,8,
2015-01-26 12:00:00,Short,1.50084,1.0,0.0,Loss,8,
2015-01-27 12:00:00,Short,1.50722,1.0,0.0,Loss,8,
2015-02-12 14:00:00,Long,1.53693,,81.8,Win,8,1.0
2015-02-17 13:00:00,Long,1.53901,,56.2,Loss,8,1.0
2015-02-18 14:00:00,Short,1.54359,1.0,25.2,Loss,8,
2015-03-16 14:00:00,Short,1.47849,1.0,0.0,Loss,8,
2015-03-26 14:00:00,Short,1.49295,1.0,37.6,Win,8,
2015-05-04 12:00:00,Short,1.51507,1.0,34.7,Win,8,
2015-05-06 12:00:00,Short,1.51751,1.0,29.4,Loss,8,
2015-05-25 13:00:00,Short,1.54914,1.0,0.0,Win,8,
2015-06-01 11:00:00,Short,1.52558,1.0,0.0,Win,8,
2015-06-08 12:00:00,Short,1.52303,1.0,25.0,Loss,8,
2015-06-09 12:00:00,Short,1.5291,1.0,25.0,Loss,8,
2015-06-23 14:00:00,Long,1.57778,,94.0,Loss,8,1.0
2015-06-29 12:00:00,Short,1.57033,1.0,1.1,Loss,8,
2015-07-03 14:00:00,Short,1.56333,1.0,0.0,Win,8,
2015-07-06 12:00:00,Short,1.55605,1.0,25.0,Loss,8,
2015-07-15 13:00:00,Short,1.56161,1.0,25.0,Loss,8,
2015-07-17 13:00:00,Short,1.56321,1.0,6.9,Win,8,
2015-07-22 14:00:00,Short,1.56055,1.0,25.7,Win,8,
2015-07-27 12:00:00,Short,1.5524,1.0,0.0,Loss,8,
2015-08-10 13:00:00,Short,1.5464,1.0,0.0,Loss,8,
2015-08-18 13:00:00,Long,1.56893,,63.2,Loss,8,1.0
2015-08-21 12:00:00,Short,1.57169,1.0,36.6,Win,8,
2015-08-24 12:00:00,Long,1.57117,,85.2,Win,8,1.0
2015-08-31 12:00:00,Short,1.54237,1.0,0.0,Win,8,
2015-09-08 12:00:00,Short,1.53786,1.0,25.0,Win,8,
2015-10-21 12:00:00,Long,1.54385,,77.9,Win,8,1.0
2015-10-22 14:00:00,Short,1.54788,1.0,23.7,Win,8,
2015-10-26 14:00:00,Short,1.53431,1.0,0.9,Loss,8,
2015-10-30 11:00:00,Short,1.53308,1.0,0.0,Loss,8,
2015-11-18 13:00:00,Short,1.52113,1.0,25.0,Loss,8,
2015-11-30 11:00:00,Short,1.50094,1.0,25.0,Loss,8,
2015-12-01 13:00:00,Short,1.50774,1.0,0.0,Loss,8,
2015-12-14 12:00:00,Long,1.51567,,66.9,Loss,8,1.0
2015-12-21 10:00:00,Short,1.48975,1.0,25.0,Loss,8,
2015-12-24 11:00:00,Short,1.48915,1.0,0.0,Loss,8,
2016-01-11 12:00:00,Short,1.45624,1.0,0.0,Win,8,
2016-01-19 13:00:00,Short,1.43021,1.0,0.0,Win,8,
2016-01-22 13:00:00,Short,1.42912,1.0,25.0,Win,8,
2016-02-01 13:00:00,Short,1.42716,1.0,38.3,Loss,8,
2016-02-05 13:00:00,Long,1.4529,,80.9,Loss,8,1.0
2016-02-08 11:00:00,Short,1.45067,1.0,33.9,Win,8,
2016-02-11 13:00:00,Long,1.44209,,66.3,Win,8,1.0
2016-02-12 14:00:00,Short,1.45128,1.0,9.1,Win,8,
2016-02-26 13:00:00,Short,1.39615,1.0,25.0,Win,8,
2016-02-29 11:00:00,Short,1.38676,1.0,25.0,Loss,8,
2016-03-01 11:00:00,Short,1.39545,1.0,0.0,Loss,8,
2016-03-14 13:00:00,Long,1.43551,,92.5,Loss,8,1.0
2016-03-16 12:00:00,Long,1.41165,,68.4,Win,8,1.0
2016-03-21 12:00:00,Long,1.44066,,62.6,Loss,8,1.0
2016-04-11 11:00:00,Short,1.41428,1.0,0.0,Loss,8,
2016-04-19 12:00:00,Short,1.43199,1.0,39.9,Loss,8,
2016-05-09 12:00:00,Short,1.44327,1.0,25.0,Win,8,
2016-05-16 14:00:00,Short,1.43508,1.0,25.0,Loss,8,
2016-05-17 13:00:00,Short,1.4487,1.0,25.0,Win,8,
2016-05-19 14:00:00,Short,1.46358,1.0,26.7,Win,8,
2016-06-07 10:00:00,Short,1.45039,1.0,0.0,Loss,8,
2016-06-17 14:00:00,Short,1.42547,1.0,25.0,Loss,8,
2016-06-20 14:00:00,Short,1.46228,1.0,25.0,Loss,8,
2016-06-24 10:00:00,Long,1.35997,,86.7,Win,8,1.0
2016-07-04 11:00:00,Short,1.32759,1.0,0.0,Loss,8,
2016-07-11 12:00:00,Short,1.28562,1.0,25.0,Loss,8,
2016-07-13 11:00:00,Short,1.32428,1.0,0.0,Win,8,
2016-07-18 14:00:00,Short,1.32315,1.0,39.2,Loss,8,
2016-07-19 13:00:00,Long,1.31959,,84.9,Loss,8,1.0
2016-07-21 12:00:00,Short,1.31964,1.0,17.8,Loss,8,
2016-07-25 14:00:00,Short,1.31311,1.0,25.0,Win,8,
2016-08-04 13:00:00,Long,1.32985,,75.7,Loss,8,1.0
2016-08-15 13:00:00,Short,1.29077,1.0,25.0,Win,8,
2016-08-16 14:00:00,Short,1.29787,1.0,0.0,Loss,8,
